"","moto_1.counts","moto_2.counts","avg","Symbol","Name"
"ENSMUSG00000034453",40.0959094153214,36.5158188896777,76.6117283049992,"Polr3b","polymerase (RNA) III (DNA directed) polypeptide B"
"ENSMUSG00000034460",16.2410145718378,17.0035492539721,33.2445638258098,"Six4","sine oculis-related homeobox 4"
"ENSMUSG00000034462",8.91663545120506,11.0941190214441,20.0107544726491,"Pkd2","polycystic kidney disease 2"
"ENSMUSG00000034463",3.93721565377886,3.81882991441668,7.75604556819553,"Scara3","scavenger receptor class A, member 3"
"ENSMUSG00000034471",4.80571910681831,5.35193681436498,10.1576559211833,"Caskin2","CASK-interacting protein 2"
"ENSMUSG00000034472",8.85873522100243,9.58888679240392,18.4476220134063,"Rasd2","RASD family, member 2"
"ENSMUSG00000034473",18.470173434639,16.7248025448906,35.1949759795296,"Sec22a","SEC22 homolog A, vesicle trafficking protein"
"ENSMUSG00000034480",4.48726784070384,5.01744076346717,9.50470860417101,"Diaph2","diaphanous related formin 2"
"ENSMUSG00000034484",84.0711342542191,70.1326720049077,154.203806259127,"Snx2","sorting nexin 2"
"ENSMUSG00000034485",1.62120644567365,1.5888562417646,3.21006268743825,"Uaca","uveal autoantigen with coiled-coil domains and ankyrin repeats"
"ENSMUSG00000034486",2.28705909300389,2.50872038173358,4.79577947473748,"Gbx2","gastrulation brain homeobox 2"
"ENSMUSG00000034487",5.90582348066829,6.0766782579769,11.9825017386452,"Kdelc2","KDEL (Lys-Asp-Glu-Leu) containing 2"
"ENSMUSG00000034488",367.492761096094,347.959516946448,715.452278042542,"Edil3","EGF-like repeats and discoidin I-like domains 3"
"ENSMUSG00000034501",33.6400337477282,32.1116208861899,65.751654633918,"Pcnx4","pecanex homolog 4"
"ENSMUSG00000034509",15.5751619245075,15.2753196576667,30.8504815821742,"Mad2l1bp","MAD2L1 binding protein"
"ENSMUSG00000034518",6.25322486188407,5.88155556161985,12.1347804235039,"Hmgxb4","HMG box domain containing 4"
"ENSMUSG00000034522",2.83711127992888,2.45297103991728,5.29008231984616,"Zfp395","zinc finger protein 395"
"ENSMUSG00000034525",36.7666461786702,33.1708583806996,69.9375045593698,"Ice1","interactor of little elongation complex ELL subunit 1"
"ENSMUSG00000034532",6.62957635820116,6.18817694160951,12.8177532998107,"Fbxo16","F-box protein 16"
"ENSMUSG00000034538",1.41855563996444,1.67248025448906,3.0910358944535,"Zfp418","zinc finger protein 418"
"ENSMUSG00000034543",26.6341058932099,26.7039347300086,53.3380406232185,"Morc2a","microrchidia 2A"
"ENSMUSG00000034544",48.4624926796015,43.1778652367258,91.6403579163273,"Rsrc1","arginine/serine-rich coiled-coil 1"
"ENSMUSG00000034551",2.113358402396,2.34147235628468,4.45483075868068,"Hdx","highly divergent homeobox"
"ENSMUSG00000034557",212.522794958754,187.512911199131,400.035706157886,"Zfyve9","zinc finger, FYVE domain containing 9"
"ENSMUSG00000034560",49.3599462477423,42.843369185828,92.2033154335703,"Washc4","WASH complex subunit 4"
"ENSMUSG00000034566",237.275143370379,195.011197673424,432.286341043803,"Atp5h","ATP synthase, H+ transporting, mitochondrial F0 complex, subunit D"
"ENSMUSG00000034570",129.957066689804,158.941373518277,288.89844020808,"Inpp5j","inositol polyphosphate 5-phosphatase J"
"ENSMUSG00000034573",4.45831772560253,3.51220853442702,7.97052626002955,"Ptpn13","protein tyrosine phosphatase, non-receptor type 13"
"ENSMUSG00000034574",71.8252355663628,64.3626151269205,136.187850693283,"Daam1","dishevelled associated activator of morphogenesis 1"
"ENSMUSG00000034575",30.8608226980019,30.8851353662312,61.7459580642332,"Papd7","PAP associated domain containing 7"
"ENSMUSG00000034579",42.354018393224,49.1709194819782,91.5249378752023,"Pla2g3","phospholipase A2, group III"
"ENSMUSG00000034586",112.789648434724,129.171224988371,241.960873423095,"Hid1","HID1 domain containing"
"ENSMUSG00000034587",4.54516807090647,3.62370721805962,8.1688752889661,"8430429K09Rik","RIKEN cDNA 8430429K09 gene"
"ENSMUSG00000034591",64.674557136338,67.1500822177356,131.824639354074,"Slc41a2","solute carrier family 41, member 2"
"ENSMUSG00000034593",278.615907735057,268.851200909116,547.467108644172,"Myo5a","myosin VA"
"ENSMUSG00000034595",5.32682117864198,4.20907530713079,9.53589648577277,"Ppp1r18","protein phosphatase 1, regulatory subunit 18"
"ENSMUSG00000034601",5.99267382597223,4.18120063622264,10.1738744621949,"2700049A03Rik","RIKEN cDNA 2700049A03 gene"
"ENSMUSG00000034602",56.8290759438816,57.8956914762295,114.724767420111,"Mon2","MON2 homolog, regulator of endosome to Golgi trafficking"
"ENSMUSG00000034610",8.30868303407744,9.28226541241426,17.5909484464917,"Zcchc11","zinc finger, CCHC domain containing 11"
"ENSMUSG00000034612",40.0669593002201,42.2580010967568,82.3249603969769,"Chst11","carbohydrate sulfotransferase 11"
"ENSMUSG00000034613",109.344584737667,109.157211276319,218.501796013986,"Ppm1h","protein phosphatase 1H (PP2C domain containing)"
"ENSMUSG00000034614",14.9093092771773,13.3798420359124,28.2891513130897,"Pik3ip1","phosphoinositide-3-kinase interacting protein 1"
"ENSMUSG00000034616",7.44017958103799,8.80839600697569,16.2485755880137,"Ssh3","slingshot homolog 3 (Drosophila)"
"ENSMUSG00000034617",15.1988104281904,16.0000611012786,31.1988715294691,"Mtrr","5-methyltetrahydrofolate-homocysteine methyltransferase reductase"
"ENSMUSG00000034620",29.6159677486454,25.7283212482233,55.3442889968687,"Tmem5","transmembrane protein 5"
"ENSMUSG00000034621",38.9668549263702,37.9931764478097,76.9600313741799,"Gpatch8","G patch domain containing 8"
"ENSMUSG00000034636",186.554541712875,174.829935935923,361.384477648797,"Zyg11b","zyg-ll family member B, cell cycle regulator"
"ENSMUSG00000034639",5.79002302026302,5.10106477619162,10.8910877964546,"Setmar","SET domain without mariner transposase fusion"
"ENSMUSG00000034640",13.4328534070102,12.8780979595657,26.3109513665759,"Tiparp","TCDD-inducible poly(ADP-ribose) polymerase"
"ENSMUSG00000034647",16.4147152624457,15.9164370885542,32.3311523509999,"Ankrd12","ankyrin repeat domain 12"
"ENSMUSG00000034648",52.8629101750014,52.0141359146096,104.877046089611,"Lrrn1","leucine rich repeat protein 1, neuronal"
"ENSMUSG00000034653",19.5992279235903,19.3171469393486,38.9163748629389,"Ythdc2","YTH domain containing 2"
"ENSMUSG00000034656",106.681174148346,118.355852676009,225.037026824355,"Cacna1a","calcium channel, voltage-dependent, P/Q type, alpha 1A subunit"
"ENSMUSG00000034659",28.4290130294915,31.582002138935,60.0110151684265,"Tmem109","transmembrane protein 109"
"ENSMUSG00000034663",15.5172616943049,14.3554555176977,29.8727172120026,"Bmp2k","BMP2 inducible kinase"
"ENSMUSG00000034664",1.93965771178811,2.28572301446838,4.22538072625649,"Itga2b","integrin alpha 2b"
"ENSMUSG00000034667",67.9169700276853,65.9235966977769,133.840566725462,"Xpot","exportin, tRNA (nuclear export receptor for tRNAs)"
"ENSMUSG00000034673",32.9452309852966,33.1987330516078,66.1439640369044,"Pbx2","pre B cell leukemia homeobox 2"
"ENSMUSG00000034674",6.36902532228933,5.26831280164053,11.6373381239299,"Tdg","thymine DNA glycosylase"
"ENSMUSG00000034675",127.264705985381,132.293188130084,259.557894115466,"Dbn1","drebrin 1"
"ENSMUSG00000034681",12.3037989180589,21.045376535654,33.3491754537129,"Rnps1","ribonucleic acid binding protein S1"
"ENSMUSG00000034683",3.41611358195518,3.20558715443736,6.62170073639254,"Ppp1r1c","protein phosphatase 1, regulatory (inhibitor) subunit 1C"
"ENSMUSG00000034684",1.67910667587628,2.50872038173358,4.18782705760986,"Sema3f","sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3F"
"ENSMUSG00000034685",53.1813614411159,56.3068352344649,109.488196675581,"Fam171a2","family with sequence similarity 171, member A2"
"ENSMUSG00000034686",6.45587566759327,8.47389995607788,14.9297756236712,"Prr7","proline rich 7 (synaptic)"
"ENSMUSG00000034687",2.22915886280126,3.45645919261071,5.68561805541198,"Fras1","Fraser extracellular matrix complex subunit 1"
"ENSMUSG00000034701",2.66341058932099,1.86760295084611,4.5310135401671,"Neurod1","neurogenic differentiation 1"
"ENSMUSG00000034706",1.65015656077496,1.89547762175426,3.54563418252923,"Dnaic2","dynein, axonemal, intermediate chain 2"
"ENSMUSG00000034707",159.891485704563,150.244476194933,310.135961899497,"Gns","glucosamine (N-acetyl)-6-sulfatase"
"ENSMUSG00000034708",19.3676270027798,19.0384002302671,38.4060272330469,"Grn","granulin"
"ENSMUSG00000034709",80.0760183702376,83.9306341044424,164.00665247468,"Ppp1r21","protein phosphatase 1, regulatory subunit 21"
"ENSMUSG00000034714",18.5280736648417,21.3519979156436,39.8800715804853,"Ttyh2","tweety family member 2"
"ENSMUSG00000034723",345.259072698284,310.384460562261,655.643533260545,"Tmx4","thioredoxin-related transmembrane protein 4"
"ENSMUSG00000034724",14.7066584714681,14.2439568340651,28.9506153055332,"Cnot6l","CCR4-NOT transcription complex, subunit 6-like"
"ENSMUSG00000034729",16.5594658379522,16.250933139452,32.8103989774042,"Mrps10","mitochondrial ribosomal protein S10"
"ENSMUSG00000034730",124.572345280959,137.254879551735,261.827224832694,"Adgrb1","adhesion G protein-coupled receptor B1"
"ENSMUSG00000034731",1.1580046040526,1.50523222904015,2.66323683309276,"Dgkh","diacylglycerol kinase, eta"
"ENSMUSG00000034738",1.07115425874866,1.08711216541789,2.15826642416655,"Nostrin","nitric oxide synthase trafficker"
"ENSMUSG00000034744",45.2490299033555,44.3764760857763,89.6255059891318,"Nagk","N-acetylglucosamine kinase"
"ENSMUSG00000034748",22.7258403545324,22.1882380428881,44.9140783974205,"Sirt6","sirtuin 6"
"ENSMUSG00000034751",47.8834903775752,45.7423349602757,93.6258253378509,"Mast4","microtubule associated serine/threonine kinase family member 4"
"ENSMUSG00000034755",6.97697773941695,6.04880358706875,13.0257813264857,"Pcdh11x","protocadherin 11 X-linked"
"ENSMUSG00000034757",72.3752877532878,72.223272323019,144.598560076307,"Tmub2","transmembrane and ubiquitin-like domain containing 2"
"ENSMUSG00000034758",3.30031312154992,3.1219631417129,6.42227626326283,"Tle6","transducin-like enhancer of split 6"
"ENSMUSG00000034761",9.14823637201558,11.261367046893,20.4096034189086,"Map4k5","mitogen-activated protein kinase kinase kinase kinase 5"
"ENSMUSG00000034762",0.955353798343399,0.919864139968981,1.87521793831238,"Glis1","GLIS family zinc finger 1"
"ENSMUSG00000034765",3.47401381215782,4.76656872529381,8.24058253745162,"Dusp5","dual specificity phosphatase 5"
"ENSMUSG00000034768",12.4774996086668,16.5018051776254,28.9793047862922,"Asb16","ankyrin repeat and SOCS box-containing 16"
"ENSMUSG00000034771",6.16637451658012,7.69340917064966,13.8597836872298,"Tle2","transducin-like enhancer of split 2"
"ENSMUSG00000034773",0.579002302026302,0.641117430887471,1.22011973291377,"BC030867","cDNA sequence BC030867"
"ENSMUSG00000034780",44.2647259899108,40.6970195259004,84.9617455158112,"B3galt1","UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 1"
"ENSMUSG00000034781",59.0292846915815,65.0316072287161,124.060891920298,"Gna11","guanine nucleotide binding protein, alpha 11"
"ENSMUSG00000034789",52.7181595994948,49.4496661910597,102.167825790555,"Rab24","RAB24, member RAS oncogene family"
"ENSMUSG00000034793",70.9856822284247,83.2616420026468,154.247324231072,"G6pc3","glucose 6 phosphatase, catalytic, 3"
"ENSMUSG00000034795",1.04220414364734,0.780490785428226,1.82269492907557,"Ccdc122","coiled-coil domain containing 122"
"ENSMUSG00000034799",116.929514894212,123.930786857639,240.860301751851,"Unc13a","unc-13 homolog A (C. elegans)"
"ENSMUSG00000034800",4.4004174953999,3.56795787624332,7.96837537164322,"Zfp661","zinc finger protein 661"
"ENSMUSG00000034801",18.2675226289298,16.3345571521764,34.6020797811063,"Sos2","son of sevenless homolog 2 (Drosophila)"
"ENSMUSG00000034807",22.6968902394311,26.8711827554575,49.5680729948886,"Colgalt1","collagen beta(1-O)galactosyltransferase 1"
"ENSMUSG00000034810",0.897453568140769,0.641117430887471,1.53857099902824,"Scn7a","sodium channel, voltage-gated, type VII, alpha"
"ENSMUSG00000034813",22.6389900092284,22.0488646883474,44.6878546975758,"Grip1","glutamate receptor interacting protein 1"
"ENSMUSG00000034818",4.48726784070384,3.45645919261071,7.94372703331456,"Celf5","CUGBP, Elav-like family member 5"
"ENSMUSG00000034820",38.4747029696478,31.8328741771084,70.3075771467562,"Cpsf7","cleavage and polyadenylation specific factor 7"
"ENSMUSG00000034825",122.256336072854,119.944708917773,242.201044990627,"Nrip3","nuclear receptor interacting protein 3"
"ENSMUSG00000034826",16.8200168738641,15.8328130758297,32.6528299496938,"Nup54","nucleoporin 54"
"ENSMUSG00000034832",16.906867219168,15.5261916958401,32.4330589150081,"Tet3","tet methylcytosine dioxygenase 3"
"ENSMUSG00000034839",46.5517850829147,45.2963402257453,91.84812530866,"Larp6","La ribonucleoprotein domain family, member 6"
"ENSMUSG00000034842",0.636902532228933,0.724741443611924,1.36164397584086,"Art3","ADP-ribosyltransferase 3"
"ENSMUSG00000034845",8.4244834944827,15.6655650503808,24.0900485448635,"Plvap","plasmalemma vesicle associated protein"
"ENSMUSG00000034848",20.0624297652114,19.8188910156953,39.8813207809067,"Ttc21b","tetratricopeptide repeat domain 21B"
"ENSMUSG00000034850",160.238887085779,157.603389314685,317.842276400465,"Tmem127","transmembrane protein 127"
"ENSMUSG00000034853",10.3930913213721,12.9059726304739,23.299063951846,"Acot11","acyl-CoA thioesterase 11"
"ENSMUSG00000034854",43.8304742633911,42.6482464894709,86.478720752862,"Mfsd12","major facilitator superfamily domain containing 12"
"ENSMUSG00000034858",20.8440828729469,21.4913712701844,42.3354541431313,"Fam214a","family with sequence similarity 214, member A"
"ENSMUSG00000034863",77.2678572054101,89.0038242097259,166.271681415136,"Ano8","anoctamin 8"
"ENSMUSG00000034867",46.2912340470029,51.70751453462,97.9987485816228,"Ankrd27","ankyrin repeat domain 27 (VPS9 domain)"
"ENSMUSG00000034868",312.80599366971,304.05691026611,616.86290393582,"Myl12b","myosin, light chain 12B, regulatory"
"ENSMUSG00000034872",0.579002302026302,0.864114798152679,1.44311710017898,"Gipc3","GIPC PDZ domain containing family, member 3"
"ENSMUSG00000034875",22.8705909300389,19.7073923320627,42.5779832621017,"Nudt19","nudix (nucleoside diphosphate linked moiety X)-type motif 19"
"ENSMUSG00000034880",30.2818203959756,30.467015302609,60.7488356985846,"Mrpl34","mitochondrial ribosomal protein L34"
"ENSMUSG00000034889",21.2493844843653,27.3450521608961,48.5944366452614,"Cactin","cactin, spliceosome C complex subunit"
"ENSMUSG00000034891",329.683910773777,299.513338908082,629.197249681858,"Sncb","synuclein, beta"
"ENSMUSG00000034892",52.7760598296975,57.3381980580665,110.114257887764,"Rps29","ribosomal protein S29"
"ENSMUSG00000034893",27.5315594613507,25.7561959191315,53.2877553804821,"Cog3","component of oligomeric golgi complex 3"
"ENSMUSG00000034898",10.6246922421827,9.05926804514905,19.6839602873317,"Filip1","filamin A interacting protein 1"
"ENSMUSG00000034902",168.287019083945,179.178384597594,347.465403681539,"Pip5k1c","phosphatidylinositol-4-phosphate 5-kinase, type 1 gamma"
"ENSMUSG00000034903",5.29787106354067,4.79444339620196,10.0923144597426,"Cobll1","Cobl-like 1"
"ENSMUSG00000034906",0.955353798343399,0.557493418163019,1.51284721650642,"Ncaph","non-SMC condensin I complex, subunit H"
"ENSMUSG00000034908",20.9598833333521,23.6098462592038,44.569729592556,"Sidt2","SID1 transmembrane family, member 2"
"ENSMUSG00000034910",22.6100398941271,15.8606877467379,38.470727640865,"Pygo1","pygopus 1"
"ENSMUSG00000034911",2.14230851749732,2.56446972354989,4.7067782410472,"Ushbp1","USH1 protein network component harmonin binding protein 1"
"ENSMUSG00000034912",24.4628472606113,20.7108804847561,45.1737277453674,"Mdga2","MAM domain containing glycosylphosphatidylinositol anchor 2"
"ENSMUSG00000034926",341.119206238796,419.876167889477,760.995374128274,"Dhcr24","24-dehydrocholesterol reductase"
"ENSMUSG00000034928",27.2131081952362,25.115078488244,52.3281866834802,"Rnf44","ring finger protein 44"
"ENSMUSG00000034930",12.8249009898826,14.968698277677,27.7935992675596,"Rtkn","rhotekin"
"ENSMUSG00000034931",50.9811526934159,52.46013064914,103.441283342556,"Dhx8","DEAH (Asp-Glu-Ala-His) box polypeptide 8"
"ENSMUSG00000034932",37.1719477900886,35.5402054078924,72.7121531979811,"Mrpl54","mitochondrial ribosomal protein L54"
"ENSMUSG00000034936",10.1614904005616,11.7352364523315,21.8967268528931,"Arl4d","ADP-ribosylation factor-like 4D"
"ENSMUSG00000034940",99.2988947975109,106.759989578218,206.058884375729,"Synrg","synergin, gamma"
"ENSMUSG00000034947",0.984303913444714,0.668992101795622,1.65329601524034,"Tmem106a","transmembrane protein 106A"
"ENSMUSG00000034949",45.5964312845713,52.4322559782319,98.0286872628032,"Zfr2","zinc finger RNA binding protein 2"
"ENSMUSG00000034951",56.9448764042868,60.0420411361571,116.986917540444,"Cog7","component of oligomeric golgi complex 7"
"ENSMUSG00000034957",2.63446047421968,3.45645919261071,6.09091966683039,"Cebpa","CCAAT/enhancer binding protein (C/EBP), alpha"
"ENSMUSG00000034958",217.27061383537,222.579247201585,439.849861036955,"Atcay","ataxia, cerebellar, Cayman type"
"ENSMUSG00000034959",3.79246507827228,5.63068352344649,9.42314860171877,"Rubcnl","RUN and cysteine rich domain containing beclin 1 interacting protein like"
"ENSMUSG00000034968",0.723752877532878,0.919864139968981,1.64361701750186,"Lbx2","ladybird homeobox homolog 2 (Drosophila)"
"ENSMUSG00000034973",44.8726784070384,43.1221158949095,87.9947943019479,"Dopey1","dopey family member 1"
"ENSMUSG00000034974",54.2235655847632,67.1500822177356,121.373647802499,"Dapk3","death-associated protein kinase 3"
"ENSMUSG00000034981",155.114716712846,178.230645786717,333.345362499563,"Parm1","prostate androgen-regulated mucin-like protein 1"
"ENSMUSG00000034987",3.0687122007394,3.54008320533517,6.60879540607457,"Hrh2","histamine receptor H2"
"ENSMUSG00000034993",48.3466922191963,48.5019273801826,96.8486195993789,"Vat1","vesicle amine transport 1"
"ENSMUSG00000034994",1014.8173347615,1103.41884789915,2118.23618266065,"Eef2","eukaryotic translation elongation factor 2"
"ENSMUSG00000034997",19.2518265423746,24.8084571082543,44.0602836506289,"Htr2a","5-hydroxytryptamine (serotonin) receptor 2A"
"ENSMUSG00000034998",5.44262163904724,4.432072674396,9.87469431344324,"Foxn2","forkhead box N2"
"ENSMUSG00000035007",31.2950744245216,36.6273175733103,67.922391997832,"Rundc1","RUN domain containing 1"
"ENSMUSG00000035011",105.812670695307,90.3975577551334,196.21022845044,"Zbtb7a","zinc finger and BTB domain containing 7a"
"ENSMUSG00000035024",7.70073061694982,8.66902265243494,16.3697532693848,"Ncapd3","non-SMC condensin II complex, subunit D3"
"ENSMUSG00000035027",128.306910129029,142.662565707916,270.969475836945,"Map2k2","mitogen-activated protein kinase kinase 2"
"ENSMUSG00000035045",9.84303913444714,9.50526277967947,19.3483019141266,"Zc3h12b","zinc finger CCCH-type containing 12B"
"ENSMUSG00000035047",8.07708211326692,7.97215587973117,16.0492379929981,"Kri1","KRI1 homolog"
"ENSMUSG00000035048",33.350532596715,31.3311301007616,64.6816626974767,"Anapc13","anaphase promoting complex subunit 13"
"ENSMUSG00000035049",60.1004389503302,68.9061864849491,129.006625435279,"Rrp12","ribosomal RNA processing 12 homolog (S. cerevisiae)"
"ENSMUSG00000035051",48.0571910681831,47.470564556581,95.5277556247641,"Dhx57","DEAH (Asp-Glu-Ala-Asp/His) box polypeptide 57"
"ENSMUSG00000035062",12.0142977670458,10.9826203378115,22.9969181048572,"Zc4h2","zinc finger, C4H2 domain containing"
"ENSMUSG00000035064",43.1935717311622,42.3137504385731,85.5073221697353,"Eef2k","eukaryotic elongation factor-2 kinase"
"ENSMUSG00000035067",3.24241289134729,2.11847498901947,5.36088788036676,"Xkr6","X-linked Kx blood group related 6"
"ENSMUSG00000035069",6.77432693370774,7.52616114520075,14.3004880789085,"Oma1","OMA1 zinc metallopeptidase"
"ENSMUSG00000035078",89.3690053177598,93.7982676059279,183.167272923688,"Mtmr9","myotubularin related protein 9"
"ENSMUSG00000035085",2.66341058932099,1.89547762175426,4.55888821107525,"1700020L24Rik","RIKEN cDNA 1700020L24 gene"
"ENSMUSG00000035086",84.5632862109415,85.519490346207,170.082776557149,"Becn1","beclin 1, autophagy related"
"ENSMUSG00000035093",28.2263622237822,26.6481853881923,54.8745476119745,"Secisbp2l","SECIS binding protein 2-like"
"ENSMUSG00000035104",1.44750575506576,1.67248025448906,3.11998600955481,"Eva1a","eva-1 homolog A (C. elegans)"
"ENSMUSG00000035105",37.1429976749873,36.9339389533,74.0769366282873,"Egln3","egl-9 family hypoxia-inducible factor 3"
"ENSMUSG00000035107",20.4677313766298,24.1115903355506,44.5793217121803,"Dcbld2","discoidin, CUB and LCCL domain containing 2"
"ENSMUSG00000035109",3.58981427256308,2.56446972354989,6.15428399611296,"Shc4","SHC (Src homology 2 domain containing) family, member 4"
"ENSMUSG00000035112",19.0781258517667,21.045376535654,40.1235023874206,"Wnk4","WNK lysine deficient protein kinase 4"
"ENSMUSG00000035121",2.95291174033414,3.48433386351887,6.43724560385301,"Neil2","nei like 2 (E. coli)"
"ENSMUSG00000035125",0.636902532228933,1.05923749450974,1.69614002673867,"Gcfc2","GC-rich sequence DNA binding factor 2"
"ENSMUSG00000035126",5.9347735957696,4.5993206998449,10.5340942956145,"Wdr78","WD repeat domain 78"
"ENSMUSG00000035131",22.4652893186205,20.683005813848,43.1482951324685,"Brinp3","bone morphogenetic protein/retinoic acid inducible neural specific 3"
"ENSMUSG00000035133",64.4719063306288,57.3381980580665,121.810104388695,"Arhgap5","Rho GTPase activating protein 5"
"ENSMUSG00000035139",14.0697559392391,13.2404686813717,27.3102246206108,"Secisbp2","SECIS binding protein 2"
"ENSMUSG00000035142",3.03976208563809,2.50872038173358,5.54848246737167,"Nubpl","nucleotide binding protein-like"
"ENSMUSG00000035150",17.3121688305864,17.170797279421,34.4829661100074,"Eif2s3x","eukaryotic translation initiation factor 2, subunit 3, structural gene X-linked"
"ENSMUSG00000035151",19.8597789595022,21.4634965992762,41.3232755587784,"Elmod2","ELMO/CED-12 domain containing 2"
"ENSMUSG00000035152",290.195953775583,300.572576402591,590.768530178174,"Ap2b1","adaptor-related protein complex 2, beta 1 subunit"
"ENSMUSG00000035158",6.77432693370774,7.6097851579252,14.3841120916329,"Mitf","microphthalmia-associated transcription factor"
"ENSMUSG00000035161",10.653642357284,8.50177462698603,19.15541698427,"Ints6","integrator complex subunit 6"
"ENSMUSG00000035164",4.22671680479201,4.23694997803894,8.46366678283095,"Zc3h12c","zinc finger CCCH type containing 12C"
"ENSMUSG00000035168",40.2985602210307,35.5959547497087,75.8945149707394,"Tanc1","tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 1"
"ENSMUSG00000035171",23.8548948434837,19.9303896993279,43.7852845428116,"1110059E24Rik","RIKEN cDNA 1110059E24 gene"
"ENSMUSG00000035172",17.8911711326127,18.8711522048182,36.7623233374309,"Plekhh3","pleckstrin homology domain containing, family H (with MyTH4 domain) member 3"
"ENSMUSG00000035173",111.342142679658,110.634568834451,221.976711514109,"Ccdc186","coiled-coil domain containing 186"
"ENSMUSG00000035181",15.6909623849128,15.7491890631053,31.4401514480181,"Heatr5a","HEAT repeat containing 5A"
"ENSMUSG00000035183",0.636902532228933,1.22648551995864,1.86338805218757,"Slc24a5","solute carrier family 24, member 5"
"ENSMUSG00000035184",4.9794197974262,3.56795787624332,8.54737767366952,"Fam124a","family with sequence similarity 124, member A"
"ENSMUSG00000035187",1.21590483425524,1.39373354540755,2.60963837966278,"Nkx6-1","NK6 homeobox 1"
"ENSMUSG00000035189",94.3773752302873,92.5717820859692,186.949157316257,"Ano4","anoctamin 4"
"ENSMUSG00000035198",101.238552509299,108.181597794534,209.420150303833,"Tubg1","tubulin, gamma 1"
"ENSMUSG00000035199",176.219350621705,157.464015960145,333.68336658185,"Arl6ip5","ADP-ribosylation factor-like 6 interacting protein 5"
"ENSMUSG00000035202",330.552414226816,175.610426721351,506.162840948167,"Lars2","leucyl-tRNA synthetase, mitochondrial"
"ENSMUSG00000035203",157.951827992775,162.369958039979,320.321786032754,"Epn1","epsin 1"
"ENSMUSG00000035206",75.1544988030141,94.188512998642,169.343011801656,"Sppl2b","signal peptide peptidase like 2B"
"ENSMUSG00000035212",15.7778127302167,14.3275808467896,30.1053935770063,"Leprot","leptin receptor overlapping transcript"
"ENSMUSG00000035215",22.0310375921008,20.8502538392969,42.8812914313977,"Lsm7","LSM7 homolog, U6 small nuclear RNA and mRNA degradation associated"
"ENSMUSG00000035226",7.12172831492352,7.41466246156815,14.5363907764917,"Rims4","regulating synaptic membrane exocytosis 4"
"ENSMUSG00000035227",86.3871434623243,69.0455598394898,155.432703301814,"Spcs2","signal peptidase complex subunit 2 homolog (S. cerevisiae)"
"ENSMUSG00000035228",1.24485494935655,1.31010953268309,2.55496448203964,"Ccdc106","coiled-coil domain containing 106"
"ENSMUSG00000035232",48.8677942910199,49.1709194819782,98.0387137729982,"Pdk3","pyruvate dehydrogenase kinase, isoenzyme 3"
"ENSMUSG00000035234",4.0240659990828,4.23694997803894,8.26101597712174,"Fam175a","family with sequence similarity 175, member A"
"ENSMUSG00000035235",4.34251726519727,4.12545129440634,8.46796855960361,"Trim13","tripartite motif-containing 13"
"ENSMUSG00000035236",6.5137758977959,7.05229173976218,13.5660676375581,"Scai","suppressor of cancer cell invasion"
"ENSMUSG00000035237",1.62120644567365,2.20209900174392,3.82330544741757,"Lcat","lecithin cholesterol acyltransferase"
"ENSMUSG00000035239",3.56086415746176,4.62719537075305,8.18805952821481,"Neu3","neuraminidase 3"
"ENSMUSG00000035242",109.720936233984,93.6867689222953,203.40770515628,"Oaz1","ornithine decarboxylase antizyme 1"
"ENSMUSG00000035245",9.40878740792741,9.28226541241426,18.6910528203417,"Eogt","EGF domain-specific O-linked N-acetylglucosamine (GlcNAc) transferase"
"ENSMUSG00000035246",159.167732827031,144.195672607865,303.363405434895,"Pcyt1b","phosphate cytidylyltransferase 1, choline, beta isoform"
"ENSMUSG00000035247",120.432478821471,112.474297114389,232.90677593586,"Hectd1","HECT domain containing 1"
"ENSMUSG00000035248",20.1782302256166,19.9861390411442,40.1643692667609,"Zcchc6","zinc finger, CCHC domain containing 6"
"ENSMUSG00000035258",1.41855563996444,0.919864139968981,2.33841977993342,"Abi3bp","ABI gene family, member 3 (NESH) binding protein"
"ENSMUSG00000035262",2.51866001381442,4.32057399076339,6.83923400457781,"Amh","anti-Mullerian hormone"
"ENSMUSG00000035266",7.67178050184851,6.77354503068068,14.4453255325292,"Helq","helicase, POLQ-like"
"ENSMUSG00000035268",8.30868303407744,9.89550817239358,18.204191206471,"Pkig","protein kinase inhibitor, gamma"
"ENSMUSG00000035274",4.31356715009595,5.46343549799758,9.77700264809354,"Tpbg","trophoblast glycoprotein"
"ENSMUSG00000035275",11.4352954650195,14.4669542013303,25.9022496663498,"Raver2","ribonucleoprotein, PTB-binding 2"
"ENSMUSG00000035278",42.7593200046424,35.5123307369843,78.2716507416267,"Plekhj1","pleckstrin homology domain containing, family J member 1"
"ENSMUSG00000035279",0.781653107735508,0.975613481785282,1.75726658952079,"Ssc5d","scavenger receptor cysteine rich family, 5 domains"
"ENSMUSG00000035283",0.694802762431563,0.975613481785282,1.67041624421685,"Adrb1","adrenergic receptor, beta 1"
"ENSMUSG00000035284",35.4059907689084,35.1220853442702,70.5280761131786,"Vps13c","vacuolar protein sorting 13C"
