"","mouse_control_1_176.counts","mouse_control_1_177.counts","mouse_control_1_178.counts","mouse_control_1_213.counts","mouse_control_1_225.counts","avg","Symbol","Name"
"ENSMUSG00000038418",38.4342256329446,33.7565112432751,22.3931917385052,19.1888461396435,27.2100337605592,140.982808514928,"Egr1","early growth response 1"
"ENSMUSG00000038422",14.5440307661728,8.84461142935662,14.4609095337578,10.1829540141903,15.1911942037625,63.2236999472399,"Hdhd3","haloacid dehalogenase-like hydrolase domain containing 3"
"ENSMUSG00000038425",6.3224051268758,5.29662976715052,5.9084077327543,6.10429770205492,4.6940532174614,28.3257935462969,"Poli","polymerase (DNA directed), iota"
"ENSMUSG00000038429",203.616430726419,199.092456702079,192.072216019482,207.245013014609,198.465601694316,1000.49171815691,"Usp5","ubiquitin specific peptidase 5 (isopeptidase T)"
"ENSMUSG00000038437",86.9393179304384,80.5138410059197,79.7471828238605,94.9040364709615,78.6382871430759,420.742665374256,"Mllt6","myeloid/lymphoid or mixed-lineage leukemia; translocated to, 6"
"ENSMUSG00000038446",19.5169897394862,19.4885564159749,20.7936780428977,17.7380489279444,19.859455920029,97.3967290463322,"Cdc40","cell division cycle 40"
"ENSMUSG00000038451",3.54854358899749,3.31989712677856,3.00316857134473,3.75017392458083,3.610810167278,17.2325933789796,"Spsb2","splA/ryanodine receptor domain and SOCS box containing 2"
"ENSMUSG00000038453",192.82086149792,180.693637510925,192.855651298963,180.172589573657,209.272240694955,955.81498057642,"Srcin1","SRC kinase signaling inhibitor 1"
"ENSMUSG00000038456",25.3895794818412,28.0290551314281,26.2124387259762,21.7072111108949,27.7774467868458,129.115731236986,"Dennd2a","DENN/MADD domain containing 2A"
"ENSMUSG00000038457",2.42400512769547,1.6979626526272,1.79537251547782,1.80665313154989,2.99181413860177,10.7158075659522,"Tmem255b","transmembrane protein 255B"
"ENSMUSG00000038459",18.5423897396911,18.7282746312165,18.5413016143892,17.5738077341671,20.1173709319774,93.5031446514412,"Abhd17c","abhydrolase domain containing 17C"
"ENSMUSG00000038462",159.084707658859,150.713192465283,156.915557852762,163.064131888525,150.802907486246,780.580497351676,"Uqcrfs1","ubiquinol-cytochrome c reductase, Rieske iron-sulfur polypeptide 1"
"ENSMUSG00000038463",8.72142051098678,8.76858325088077,9.43386649041984,8.54054207641765,9.25914892894859,44.7235612576536,"Olfml2b","olfactomedin-like 2B"
"ENSMUSG00000038467",204.466082008292,206.416504561919,203.334098162025,244.00766688842,176.594408681089,1034.81876030174,"Chmp4b","charged multivesicular body protein 4B"
"ENSMUSG00000038473",15.5436205095524,16.0672883845619,15.7666349995598,21.8988258369683,12.8957505974214,82.1721203280638,"Nos1ap","nitric oxide synthase 1 (neuronal) adaptor protein"
"ENSMUSG00000038481",77.8680410092688,87.7872034134422,93.2614413949117,76.4269021710195,82.2233058091591,417.566893797801,"Cdk19","cyclin-dependent kinase 19"
"ENSMUSG00000038482",24.2900307641236,20.4769227361609,23.6989172043073,23.541237774741,26.591037731883,118.598146211216,"Tfdp1","transcription factor Dp 1"
"ENSMUSG00000038485",53.5530205015607,55.551255739684,52.6860225451129,53.0225320577596,49.3391417857344,264.151972629852,"Socs7","suppressor of cytokine signaling 7"
"ENSMUSG00000038486",442.768276829982,451.429981063408,431.738125267449,442.246787777575,444.722855102676,2212.90602604109,"Sv2a","synaptic vesicle glycoprotein 2 a"
"ENSMUSG00000038489",10.7955692284994,9.57955048795645,10.0540860866758,12.099101274925,9.49127243970218,52.0195795177588,"Polr2l","polymerase (RNA) II (DNA directed) polypeptide L"
"ENSMUSG00000038495",166.306743554777,175.701120457677,191.484639559871,188.986866973037,165.684603675671,888.163974221033,"Otud7b","OTU domain containing 7B"
"ENSMUSG00000038496",6.44735384479825,6.38636699197097,6.33276850913996,5.55682705613071,5.82887927003449,30.5521956720744,"Slc19a3","solute carrier family 19, member 3"
"ENSMUSG00000038497",80.4669743420557,78.6384792701822,76.874586799096,77.9050729150149,77.5550440928925,391.440157419241,"Tmco3","transmembrane and coiled-coil domains 3"
"ENSMUSG00000038500",16.1183846119956,14.217269374983,15.6360624529796,13.0571749052924,16.6097267694788,75.6386181147294,"Prr3","proline-rich polypeptide 3"
"ENSMUSG00000038502",124.598861512264,112.90184503663,123.423699654939,129.093578308928,123.87658023883,613.894564751591,"Ptov1","prostate tumor over expressed gene 1"
"ENSMUSG00000038503",41.2830564015764,39.4586246289635,41.8485011789558,37.5291127781045,41.2664019117486,201.385696899349,"Mesdc2","mesoderm development candidate 2"
"ENSMUSG00000038506",47.4305333233608,49.8491423539956,49.4217088806078,50.339925892731,45.4188336041183,242.460144054813,"Dcun1d2","DCN1, defective in cullin neddylation 1, domain containing 2 (S. cerevisiae)"
"ENSMUSG00000038507",8.29659487005046,8.86995415551523,6.75712928552563,10.1282069495979,9.59443844448155,43.6463237051707,"Parp12","poly (ADP-ribose) polymerase family, member 12"
"ENSMUSG00000038510",14.9438666635246,14.1919266488244,16.1583526393004,14.4258515201029,14.8043216858398,74.5243191575921,"Rpf2","ribosome production factor 2 homolog"
"ENSMUSG00000038515",6.3224051268758,5.65142793337113,5.67990577623894,6.21379183123976,6.47366679990556,30.3411974676312,"Grtp1","GH regulated TBC protein 1"
"ENSMUSG00000038517",54.1777640911729,50.9388795788161,51.478226489246,67.5305041747511,49.5454737952932,273.670848129279,"Tbkbp1","TBK1 binding protein 1"
"ENSMUSG00000038518",36.8348820435373,34.5167930280336,37.1152463654234,30.4941149779784,37.6813832456654,176.642419660638,"Jarid2","jumonji, AT rich interactive domain 2"
"ENSMUSG00000038520",44.3817846060531,39.9401364259772,42.5340070485019,48.0679227121455,37.8619237540293,212.785774546707,"Tbc1d17","TBC1 domain family, member 17"
"ENSMUSG00000038521",1.19950769205549,0.836309963234293,0.620219596255976,1.040194227256,0.722162033455601,4.41839351225735,"C1s1","complement component 1, s subcomponent 1"
"ENSMUSG00000038522",0.949610256210595,1.0137090463446,0.946650962706489,2.08038845451199,0.670579031065915,5.66093775083959,"Mfsd4b1","major facilitator superfamily domain containing 4B1"
"ENSMUSG00000038523",0.474805128105297,0.430826344696454,0.522290186320822,0.465350049035577,0.515830023896858,2.40910173205501,"1700003F12Rik","RIKEN cDNA 1700003F12 gene"
"ENSMUSG00000038524",4.84801025539093,4.00415073306116,3.65603130424575,5.20097113627998,4.10084868998002,21.8100121189578,"Fchsd1","FCH and double SH3 domains 1"
"ENSMUSG00000038525",12.0200666641394,12.0631376515007,11.1965958692526,9.66285690056228,10.3939749815217,55.3366320669767,"Armc10","armadillo repeat containing 10"
"ENSMUSG00000038526",67.972102549811,59.2259510326831,67.7018654018365,65.0942598003884,58.6756652182675,318.669844002987,"Car14","carbonic anhydrase 14"
"ENSMUSG00000038527",0.599753846027744,0.177399083110305,0.587576459610925,0.383229452146946,0.438455520312329,2.18641436120825,"C1rl","complement component 1, r subcomponent-like"
"ENSMUSG00000038530",122.324794846075,138.396627552196,128.516028971567,125.890875030272,158.101902324387,673.230228724497,"Rgs4","regulator of G-protein signaling 4"
"ENSMUSG00000038533",48.3801435795714,48.4552924152718,49.9766422035736,44.7830988366002,47.7142772104593,239.309454245476,"Cbfa2t2","core-binding factor, runt domain, alpha subunit 2, translocated to, 2 (human)"
"ENSMUSG00000038534",34.2109589671659,25.5708106940425,23.2745564279216,44.0440134646026,18.5698808602869,145.670220414019,"Osbpl7","oxysterol binding protein-like 7"
"ENSMUSG00000038535",17.467830765558,19.0830727974371,19.9449564901264,17.0537106205391,18.2087998435591,91.7583705172196,"Zfp280d","zinc finger protein 280D"
"ENSMUSG00000038538",40.9831794785625,43.7162026236108,44.0682344708193,36.4341714862561,41.2921934129434,206.493981472192,"Ubn2","ubinuclein 2"
"ENSMUSG00000038539",20.1417333290984,18.3481337388372,18.9983055274199,24.8004202603666,19.4725834021064,101.761176257829,"Atf5","activating transcription factor 5"
"ENSMUSG00000038542",30.0626615321407,28.890707820821,27.8772386948739,27.8662558775422,27.1584507581696,141.855314683547,"Pcid2","PCI domain containing 2"
"ENSMUSG00000038543",1.57435384582283,1.77399083110305,1.33836860244711,1.50554427629157,1.23799205735246,7.43024961301701,"BC028528","cDNA sequence BC028528"
"ENSMUSG00000038544",21.8660256364282,22.5043408288501,23.4051289745018,20.9133786743048,20.3237029415362,109.012577055621,"Inip","INTS3 and NABP interacting protein"
"ENSMUSG00000038545",35.6603640950663,34.8462484680956,33.4592150611776,33.6146976597464,35.0506501237915,172.631175407877,"Cul7","cullin 7"
"ENSMUSG00000038546",66.8225743449245,68.2733042713087,68.0609399049321,63.616089056393,65.5104130349009,332.283320612459,"Ranbp9","RAN binding protein 9"
"ENSMUSG00000038550",6.27242563970682,5.90485519495728,6.33276850913996,9.22488038382291,8.07273987398582,35.8076696016128,"Ciart","circadian associated repressor of transcription"
"ENSMUSG00000038552",120.100707667056,123.621818201724,117.80908015199,141.384294309927,114.178975789569,617.094876120266,"Fndc4","fibronectin type III domain containing 4"
"ENSMUSG00000038555",91.1375948526326,85.7344425945944,83.0441396250107,92.6046597580798,89.1096366281821,441.6304734585,"Reep2","receptor accessory protein 2"
"ENSMUSG00000038563",12.3949128179067,12.6713630793075,11.5230272357031,12.8108131146265,12.4057120747194,61.8058283222632,"Efl1","elongation factor like GPTase 1"
"ENSMUSG00000038564",46.6058717850726,44.2737425991003,43.9703050608842,49.1628640039939,38.1198387659778,222.132622215029,"Ift172","intraflagellar transport 172"
"ENSMUSG00000038569",2.32404615335751,2.2048171757995,2.12180388192834,3.06583561717557,2.39860961112039,12.1151124393813,"Rad9b","RAD9 checkpoint clamp component B"
"ENSMUSG00000038570",3.29864615315259,2.50892988970288,3.81924698747101,3.53118566621114,2.26965210514617,15.4276608016838,"Saxo2","stabilizer of axonemal microtubules 2"
"ENSMUSG00000038576",112.878671771138,116.120371258774,112.618821425427,120.19718031266,110.207084605564,572.022129373563,"Susd4","sushi domain containing 4"
"ENSMUSG00000038578",4.97295897331338,4.89114614861269,4.7006116768874,6.8433830740526,4.10084868998002,25.5089485628461,"Susd1","sushi domain containing 1"
"ENSMUSG00000038582",65.9229435758829,72.7843095275421,69.8236692837649,81.2993909197449,60.0684062827891,349.898719589724,"Pptc7","PTC7 protein phosphatase homolog"
"ENSMUSG00000038587",131.795907664597,141.640496500499,127.863166238666,149.514233401901,108.504845526704,659.318649332367,"Akap12","A kinase (PRKA) anchor protein (gravin) 12"
"ENSMUSG00000038593",11.2203948694357,11.8097103899146,11.5556703723482,11.9896071457402,11.8640905496277,58.4394733270664,"Tctn1","tectonic family member 1"
"ENSMUSG00000038594",17.567789739896,21.5666599609813,20.5651760863824,16.2325046516528,18.8277958722353,94.7599263111478,"Cep85l","centrosomal protein 85-like"
"ENSMUSG00000038600",0.249897435844893,0.228084535427535,0.22850195651536,0.602217710516629,0.722162033455601,2.03086367176002,"Atp6v0a4","ATPase, H+ transporting, lysosomal V0 subunit A4"
"ENSMUSG00000038602",40.7832615298866,44.8566253007485,41.4894266758603,40.5402013306876,37.4492597349119,205.118774572095,"Slc35f1","solute carrier family 35, member F1"
"ENSMUSG00000038604",42.7074717858923,41.8661836140319,41.0977090361197,45.0842076918586,38.8420007994334,209.597572927336,"Fam65a","family with sequence similarity 65, member A"
"ENSMUSG00000038605",26.4391487123897,25.3934116109322,25.3637171732049,27.6472676191725,23.2381425765534,128.081687692253,"Samd10","sterile alpha motif domain containing 10"
"ENSMUSG00000038607",1.34944615356242,1.08973722482044,1.1425097825768,1.23180895332947,1.00586854659887,5.81937066088801,"Gng10","guanine nucleotide binding protein (G protein), gamma 10"
"ENSMUSG00000038608",154.736492275158,147.697408052408,168.862945864851,111.38290291328,175.665914638075,758.345663743772,"Dock10","dedicator of cytokinesis 10"
"ENSMUSG00000038611",42.4075948628784,41.0805591031148,40.4774894398637,38.5419334730643,40.8537378926311,203.361314771552,"Phrf1","PHD and ring finger domains 1"
"ENSMUSG00000038612",87.3141640842057,89.0796824475316,89.1810493142803,70.377351533557,108.066390006392,444.018637385966,"Mcl1","myeloid cell leukemia sequence 1"
"ENSMUSG00000038615",476.579399899796,482.626876964663,446.558109304303,510.078400807585,413.231432143773,2329.07421912012,"Nfe2l1","nuclear factor, erythroid derived 2,-like 1"
"ENSMUSG00000038618",2.19909743543506,2.38221625890981,1.73008624218772,2.43624437436273,1.88277958722353,10.6304238981188,"Rassf7","Ras association (RalGDS/AF-6) domain family (N-terminal) member 7"
"ENSMUSG00000038619",222.383728158371,217.035106822378,215.281486174114,229.143838851577,213.373089384935,1097.21724939138,"Ensa","endosulfine alpha"
"ENSMUSG00000038622",17.467830765558,15.205635695169,16.1257095026554,18.4223872353496,13.8500361416306,81.0715993403626,"Med30","mediator complex subunit 30"
"ENSMUSG00000038623",9.72101025436635,9.12338141710138,9.62972531029015,10.8672923215955,10.1360599695733,49.4774692729267,"Tm6sf1","transmembrane 6 superfamily member 1"
"ENSMUSG00000038628",38.709112812374,42.2463245064111,42.4034345019217,41.635142622536,41.7306489332558,206.724663376499,"Polr3k","polymerase (RNA) III (DNA directed) polypeptide K"
"ENSMUSG00000038630",16.2183435863336,20.9837772593332,17.7578663349079,17.6833018633519,14.8301131870347,87.4734022309613,"Zkscan16","zinc finger with KRAB and SCAN domains 16"
"ENSMUSG00000038633",184.099440986933,180.41486752318,189.330192541298,148.966762755977,215.307451974548,918.118715781936,"Degs1","delta(4)-desaturase, sphingolipid 1"
"ENSMUSG00000038637",4.4481743580391,3.26921167446133,3.06845484463483,5.03672994250272,4.04926568759033,19.8718365072283,"Lrrc56","leucine rich repeat containing 56"
"ENSMUSG00000038642",113.078589719814,120.530005610373,118.070225245151,145.955674203394,80.5726497326891,578.207144511421,"Ctss","cathepsin S"
"ENSMUSG00000038644",7.34698461383987,6.15828245654343,6.1042665526246,8.56791560871386,6.80895631543852,34.9864055471603,"Pold1","polymerase (DNA directed), delta 1, catalytic subunit"
"ENSMUSG00000038646",16.7931076887768,18.2214201080441,17.170289875297,20.037425640826,12.2767545687452,84.4989978816892,"Fam103a1","family with sequence similarity 103, member A1"
"ENSMUSG00000038648",42.4325846064629,40.1682209614047,41.0324227628296,32.4923828356018,36.7013062002614,192.82691736656,"Creb3l2","cAMP responsive element binding protein 3-like 2"
"ENSMUSG00000038650",52.5784205017656,47.5682969997203,47.1693324520992,54.8018116570133,44.4645480599091,246.582409670507,"Rnh1","ribonuclease/angiogenin inhibitor 1"
"ENSMUSG00000038651",1.29946666639345,0.886995415551523,0.979294099351541,1.01282069495979,0.799536537040129,4.97811341329642,NA,NA
"ENSMUSG00000038658",28.8131743529162,30.5633277472896,30.4234033531879,26.9629293117673,35.2053991309605,151.968233896121,"Ric1","RAB6A GEF complex partner 1"
"ENSMUSG00000038663",1.84924102525221,2.0274180926892,1.50158428567236,2.27200318058546,1.67644757766479,9.32669416186402,"Fsd2","fibronectin type III and SPRY domain containing 2"
"ENSMUSG00000038664",134.369851253799,143.64257186703,135.371087667028,139.002797000157,113.843686274036,666.22999406205,"Herc1","HECT and RLD domain containing E3 ubiquitin protein ligase family member 1"
"ENSMUSG00000038665",18.1175640987548,18.8296455358509,19.3900231671605,22.5557906120774,15.758607230049,94.6516306438926,"Dgki","diacylglycerol kinase, iota"
"ENSMUSG00000038668",172.229312784301,163.460583723066,183.225925988673,171.41305923887,178.683520277871,869.012402012781,"Lpar1","lysophosphatidic acid receptor 1"
"ENSMUSG00000038670",0.774682051119169,0.785624510917064,0.816078416126284,2.24462964828925,0.490038522702015,5.11105314915379,"Mybpc2","myosin binding protein C, fast-type"
"ENSMUSG00000038671",25.5645076869326,21.7947444964089,23.6336309310172,24.3350702113311,23.9860961112039,119.314049436894,"Arfrp1","ADP-ribosylation factor related protein 1"
"ENSMUSG00000038677",5.59770256292561,5.32197249330914,4.08039208063142,5.94005650827766,4.12664019117486,25.0667638363187,"Scube3","signal peptide, CUB domain, EGF-like 3"
"ENSMUSG00000038679",25.4145692254257,28.7386514638694,27.6813798750036,23.5686113070372,30.3050139039404,135.708225775276,"Trps1","transcriptional repressor GATA binding 1"
"ENSMUSG00000038683",34.2109589671659,33.0976003631511,35.4178032598807,34.8738801453721,32.9615385270092,170.561781262579,"Pak1ip1","PAK1 interacting protein 1"
"ENSMUSG00000038685",12.8447282024275,11.252170414425,12.5349644716997,14.1247426648446,13.7984531392409,64.5550588926378,"Rtel1","regulator of telomere elongation helicase 1"
"ENSMUSG00000038690",149.163779455817,125.34512358051,146.665612946216,196.706203080568,125.475653312911,743.356372376021,"Atp5j2","ATP synthase, H+ transporting, mitochondrial F0 complex, subunit F2"
"ENSMUSG00000038692",9.64604102361288,9.37680867868753,9.89087040345056,10.6483040632259,7.45374384530959,47.0157680142864,"Hoxb4","homeobox B4"
"ENSMUSG00000038695",133.945025612863,109.455234279058,128.679244654792,119.348600811477,136.901288342226,628.329393700417,"Josd2","Josephin domain containing 2"
"ENSMUSG00000038696",56.9516256290512,51.0149077572919,55.3954028866522,58.0045149356699,51.8151259004393,273.181577109104,"Mapkap1","mitogen-activated protein kinase associated protein 1"
"ENSMUSG00000038697",12.3949128179067,11.3535413190595,9.72765472022531,13.4404043574393,11.4772180317051,58.3937312463359,"Taf5l","TATA-box binding protein associated factor 5 like"
"ENSMUSG00000038700",48.5550717846628,46.4785597748998,49.7807833837033,49.299731665475,39.074124310187,233.188270918928,"Hoxb5","homeobox B5"
"ENSMUSG00000038702",14.2441538431589,16.8782556216376,16.3215683225257,11.4968835644084,18.2345913447539,77.1754526964845,"Dsel","dermatan sulfate epimerase-like"
"ENSMUSG00000038704",1.79926153808323,1.41919266488244,1.30572546580205,1.8340266638461,2.57915011948429,8.93735645209811,"Aspdh","aspartate dehydrogenase domain containing"
"ENSMUSG00000038705",16.1683640991646,15.6364620398654,15.0158428567236,17.7380489279444,15.7070242276593,80.2657421513573,"Gmeb2","glucocorticoid modulatory element binding protein 2"
"ENSMUSG00000038708",117.126928180502,117.666277554449,121.497754592881,133.966067057654,98.6267005690792,588.883727954565,"Golga4","golgi autoantigen, golgin subfamily a, 4"
"ENSMUSG00000038712",41.4329948630833,37.3551783577984,37.2784620486487,44.2903752552685,49.7775973060468,210.134607830846,"Fam63a","family with sequence similarity 63, member A"
"ENSMUSG00000038717",1.97418974317466,2.10344627116504,2.02387447199318,1.53291780858778,2.94023113621209,10.5746594311328,"Atp5l","ATP synthase, H+ transporting, mitochondrial F0 complex, subunit G"
"ENSMUSG00000038718",40.7582717863021,41.2833009123838,42.2075756820514,42.9764457050504,38.403545279121,205.629139364909,"Pbx3","pre B cell leukemia homeobox 3"
"ENSMUSG00000038721",28.4633179427334,26.4324633834354,29.0197484774507,33.0672270138222,22.980227564605,139.962984382047,"Hoxb7","homeobox B7"
"ENSMUSG00000038722",31.2371794806117,28.6119378330763,32.2840621419558,28.1399912005043,31.2077164457599,151.480887101908,"Bud31","BUD31 homolog"
"ENSMUSG00000038732",13.0446461511034,12.7473912577833,15.864564409495,14.6722133107688,13.1020826069802,69.4308977361307,"Mboat1","membrane bound O-acyltransferase domain containing 1"
"ENSMUSG00000038733",98.9843743381623,106.540820770817,104.458037264164,90.5516448358641,113.121524240581,513.656401449589,"Wdr26","WD repeat domain 26"
"ENSMUSG00000038736",8.97131794683167,14.5974102673622,12.6002507449898,16.916842959058,14.3916576667223,67.4774795849641,"Nudcd1","NudC domain containing 1"
"ENSMUSG00000038738",125.573461512059,124.432785438799,120.942821269915,142.01388555274,104.068707321191,617.031661094704,"Shank1","SH3/ankyrin domain gene 1"
"ENSMUSG00000038740",186.098620473692,177.601824919574,178.721173131656,173.274459435012,194.338961503141,910.035039463075,"Mvb12b","multivesicular body subunit 12B"
"ENSMUSG00000038742",4.2232666657787,4.43497707775762,4.53739599366214,4.05128277983914,3.89451668042127,21.1414391974589,"Angptl6","angiopoietin-like 6"
"ENSMUSG00000038756",1.02457948696406,1.24179358177213,0.914007826061438,1.23180895332947,0.773745035845286,5.18593488397239,"Ttll6","tubulin tyrosine ligase-like family, member 6"
"ENSMUSG00000038759",26.6390666610656,26.9393179066077,29.3461798439012,26.6618204565089,26.5394547294933,136.125839597577,"Nup205","nucleoporin 205"
"ENSMUSG00000038760",15.9934358940732,17.7399083110305,16.517427142396,13.1666690344772,14.7011556810604,78.1185960630373,"Trhr","thyrotropin releasing hormone receptor"
"ENSMUSG00000038762",89.0884358787045,85.6330716899599,88.5608297180243,82.8049351960365,91.0955822201851,437.18285470291,"Abcf1","ATP-binding cassette, sub-family F (GCN20), member 1"
"ENSMUSG00000038763",0.449815384520808,0.506854523172299,0.554933322965873,0.355855919850735,0.567413026286543,2.43487217679626,"Alpk3","alpha-kinase 3"
"ENSMUSG00000038764",25.0897025588273,28.105083309904,24.3844230738534,28.6600883141323,20.6074094546795,126.846706711396,"Ptpn3","protein tyrosine phosphatase, non-receptor type 3"
"ENSMUSG00000038765",13.9192871765606,14.546724815045,16.1909957759455,15.8492751995058,10.9871795090031,71.4934624760599,"Lmx1b","LIM homeobox transcription factor 1 beta"
"ENSMUSG00000038766",20.8414461494641,21.3639181517124,21.7403290056042,19.9279315116412,21.9743590180061,105.847983836428,"Gabpb2","GA repeat binding protein, beta 2"
"ENSMUSG00000038773",49.6046410152113,47.1374706550238,46.1247520794576,45.2484488856358,43.7681775276484,231.883490162977,"Kdm3b","KDM3B lysine (K)-specific demethylase 3B"
"ENSMUSG00000038774",20.0917538419294,22.9351671735465,21.3486113658636,17.9844107186102,20.0657879295878,102.425731029538,"Ascc3","activating signal cointegrator 1 complex subunit 3"
"ENSMUSG00000038775",0.974599999795084,0.405483618537839,0.326431366450514,0.985447162663575,0.3610810167278,3.05304316417481,"Vill","villin-like"
"ENSMUSG00000038776",38.2592974278532,34.618163932668,30.2275445333176,47.0551020171857,39.4609968281096,189.621104739134,"Ephx1","epoxide hydrolase 1, microsomal"
"ENSMUSG00000038777",19.5419794830707,15.9405747537688,16.4847840057509,20.3659080283806,16.6871012730633,89.0203475440343,"Sema6c","sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6C"
"ENSMUSG00000038780",55.7271281934112,54.2587767055946,54.1223205574952,43.9071458031215,69.9465512404139,277.961922500036,"Smurf1","SMAD specific E3 ubiquitin protein ligase 1"
"ENSMUSG00000038781",2.0991384610971,1.24179358177213,1.37101173909216,2.05301492221578,1.83119658483384,8.59615528901102,"Stap2","signal transducing adaptor family member 2"
"ENSMUSG00000038782",0.549774358858765,0.532197249330914,0.457003913030719,0.903326565774944,0.464247021507172,2.90654910850251,"1700028J19Rik","RIKEN cDNA 1700028J19 gene"
"ENSMUSG00000038784",24.7398461486444,26.6605479188629,27.3875916451981,22.5284170797812,23.7797641016451,125.096166894132,"Cnot4","CCR4-NOT transcription complex, subunit 4"
"ENSMUSG00000038797",5.74764102443255,5.29662976715052,5.51669009301368,4.89986228102166,4.8745937258253,26.3354168914437,"Zscan2","zinc finger and SCAN domain containing 2"
"ENSMUSG00000038803",18.8672564062894,16.7515419908445,16.8112153722014,20.3932815606768,16.1196882467768,88.9429835767889,"Ost4","oligosaccharyltransferase complex subunit 4 (non-catalytic)"
"ENSMUSG00000038806",18.6673384576135,19.5392418682921,18.6392310243243,16.4788664423187,18.05405083639,91.3787286289387,"Sde2","SDE2 telomere maintenance homolog (S. pombe)"
"ENSMUSG00000038807",123.749210230391,132.010260560225,122.183260462427,150.910283549008,117.299747434145,646.152762236197,"Rap1gap2","RAP1 GTPase activating protein 2"
"ENSMUSG00000038811",1.42441538431589,1.1911081294549,1.33836860244711,1.77927959925368,1.57328157288542,7.30645328835699,"Gngt2","guanine nucleotide binding protein (G protein), gamma transducing activity polypeptide 2"
"ENSMUSG00000038812",11.2203948694357,11.2014849621078,11.0007370493823,11.9074865488515,10.2134344731578,55.5435379029351,"Trmt112","tRNA methyltransferase 11-2"
"ENSMUSG00000038816",30.4624974294925,25.7735525033114,26.049223042751,26.6618204565089,37.8361322528345,146.783225684898,"Ctnnal1","catenin (cadherin associated protein), alpha-like 1"
"ENSMUSG00000038822",25.689456404855,25.6975243248356,28.4974582911298,27.318785231618,24.9145901542182,132.117814406657,"Hace1","HECT domain and ankyrin repeat containing, E3 ubiquitin protein ligase 1"
"ENSMUSG00000038827",24.8897846101514,25.139984349346,25.7880779495906,21.5429699171176,27.1842422593644,124.54505908557,"Fam206a","family with sequence similarity 206, member A"
"ENSMUSG00000038828",43.8070205036098,37.9634037856052,39.2370502473517,40.9508043151308,39.564162832889,201.522441684586,"Tmem214","transmembrane protein 214"
"ENSMUSG00000038831",53.0282358862864,54.9937157641944,56.9949165822597,52.2560731534657,50.8092573538405,268.082198740047,"Ralgps1","Ral GEF with PH domain and SH3 binding motif 1"
"ENSMUSG00000038836",7.47193333176231,6.38636699197097,7.1814900619113,7.3634801876806,6.65420730826946,35.0574778815946,"Agbl3","ATP/GTP binding protein-like 3"
"ENSMUSG00000038838",15.8434974325662,15.0282366120587,14.8199840368533,14.179489729437,14.0305766499945,73.9017844609098,"Vars2","valyl-tRNA synthetase 2, mitochondrial"
"ENSMUSG00000038843",4.24825640936319,3.64935256684055,4.17832149056657,5.83056237909282,3.19814614816052,21.1046389940237,"Gcnt1","glucosaminyl (N-acetyl) transferase 1, core 2"
"ENSMUSG00000038844",14.9438666635246,15.9659174799274,17.4967212417475,16.5062399746149,13.6437041320719,78.5564494918863,"Kif16b","kinesin family member 16B"
"ENSMUSG00000038845",42.0577384526956,41.8915263401905,43.3174423279832,38.7882952637302,33.0904960329834,199.145498417583,"Phb","prohibitin"
"ENSMUSG00000038848",52.8533076811949,54.233433979436,54.3834656506556,56.3621029978973,56.7413026286543,274.573612937838,"Ythdf1","YTH domain family 1"
"ENSMUSG00000038855",190.896651241914,191.616352485288,172.780122262257,208.586316097123,171.59085744929,935.470299535872,"Itpkb","inositol 1,4,5-trisphosphate 3-kinase B"
"ENSMUSG00000038859",1.12453846130202,0.785624510917064,1.1425097825768,1.53291780858778,1.03166004779372,5.61725061117738,"Baiap2l1","BAI1-associated protein 2-like 1"
"ENSMUSG00000038860",34.6607743516867,34.0606239571785,35.613662079751,32.6018769647866,30.9498014338115,167.886738787214,"Garnl3","GTPase activating RANGAP domain-like 3"
"ENSMUSG00000038861",35.2605281977145,33.0215721846753,35.5483758064609,35.2844831298152,35.2311906321554,174.346149950821,"Pi4kb","phosphatidylinositol 4-kinase, catalytic, beta polypeptide"
"ENSMUSG00000038866",22.9155948669767,25.0386134447116,26.5715132290718,20.4480286252692,24.2698026243471,119.243552790376,"Zcchc2","zinc finger, CCHC domain containing 2"
"ENSMUSG00000038871",127.47268202448,117.792991185242,118.723087978052,106.948390681294,129.653876506475,600.591028375543,"Bpgm","2,3-bisphosphoglycerate mutase"
"ENSMUSG00000038872",13.4444820484553,12.6206776269902,14.7873409002083,14.6174662461764,9.64602144687124,65.1159882687014,"Zfhx3","zinc finger homeobox 3"
"ENSMUSG00000038876",17.1929435861287,16.8529128954789,18.3780859311639,18.7508696229041,14.6495726786708,85.8243847143464,"Rnf146","ring finger protein 146"
"ENSMUSG00000038879",19.2171128164723,18.1707346557269,18.3780859311639,15.6850340057286,12.8183760938369,84.2693435029286,"Nipal2","NIPA-like domain containing 2"
"ENSMUSG00000038880",11.6702102539565,10.3398322727149,11.1639527326076,15.8219016672096,10.8066390006392,59.8025359271278,"Mrps34","mitochondrial ribosomal protein S34"
"ENSMUSG00000038884",34.0360307620745,28.6879660115521,29.9337563035121,41.9362514777944,28.0353617987942,162.629366353727,"A230050P20Rik","RIKEN cDNA A230050P20 gene"
"ENSMUSG00000038886",165.132225606306,162.218790141294,162.20374598926,174.506268388341,139.918893982023,803.979924107224,"Man2a2","mannosidase 2, alpha 2"
