"","mouse_tg_2_204.counts","mouse_tg_2_205.counts","mouse_tg_2_226.counts","mouse_tg_2_227.counts","avg","Symbol","Name"
"ENSMUSG00000030660",33.6294152178144,17.9463439348594,30.9853457541257,9.48394120691046,92.04504611371,"Pik3c2a","phosphatidylinositol 3-kinase, C2 domain containing, alpha polypeptide"
"ENSMUSG00000030662",107.402167740214,129.127632216232,100.864061937766,101.993483326341,439.387345220553,"Ipo5","importin 5"
"ENSMUSG00000030663",62.5284822535689,61.0298613949158,51.0052892631955,56.7665960679525,231.330228979633,"1110004F10Rik","RIKEN cDNA 1110004F10 gene"
"ENSMUSG00000030666",10.0035232046842,12.8144270904733,13.3172311447998,13.5406559428144,49.6758373827716,"Calcb","calcitonin-related polypeptide, beta"
"ENSMUSG00000030669",55.3941866347243,48.2768943864113,52.974945966731,51.5860617092644,208.232088697131,"Calca","calcitonin/calcitonin-related polypeptide, alpha"
"ENSMUSG00000030671",13.2087864537303,8.97317196742972,12.0531231111874,6.9347893796195,41.169870911967,"Pde3b","phosphodiesterase 3B, cGMP-inhibited"
"ENSMUSG00000030672",1.73187611037169,6.26892836080707,1.17591444987194,1.69943455152731,10.876153472578,"Mylpf","myosin light chain, phosphorylatable, fast skeletal muscle"
"ENSMUSG00000030674",2.01621397923868,1.69015225413916,1.41109733984633,1.83648572503757,6.95394929826175,"Qprt","quinolinate phosphoribosyltransferase"
"ENSMUSG00000030677",3.92903236979846,2.33548311481048,3.46894762712223,4.79679107285934,14.5302541845905,"Kif22","kinesin family member 22"
"ENSMUSG00000030678",120.378314119417,124.24155569972,113.299357245162,153.497314331499,511.416541395798,"Maz","MYC-associated zinc finger protein (purine-binding transcription factor)"
"ENSMUSG00000030681",17.0085743376802,20.7735077054195,16.8449744944156,23.3261097314474,77.9531662689626,"Mvp","major vault protein"
"ENSMUSG00000030682",82.6389242516163,100.272123731929,80.1973654812665,104.898968204758,368.00738166957,"Cdipt","CDP-diacylglycerol--inositol 3-phosphatidyltransferase (phosphatidylinositol synthase)"
"ENSMUSG00000030683",494.722042931399,616.014401572247,493.090326692552,640.823877099305,2244.6506482955,"Sez6l2","seizure related 6 homolog like 2"
"ENSMUSG00000030685",51.1032697045497,60.8454811490098,49.9763641195576,64.2770003763151,226.202115349432,"Kctd13","potassium channel tetramerisation domain containing 13"
"ENSMUSG00000030688",86.9039922846212,122.489943363613,88.2817773241361,126.827155966401,424.502868938771,"Stard10","START domain containing 10"
"ENSMUSG00000030689",19.3349750829556,20.6505875414821,18.4912547242363,23.0245971497248,81.5014144983988,"Ino80e","INO80 complex subunit E"
"ENSMUSG00000030691",43.9172762913657,36.4150985664528,41.744962970454,33.6049477447174,155.68228557299,"Fchsd2","FCH and double SH3 domains 2"
"ENSMUSG00000030695",1117.65461582464,1567.93888114441,1120.14670708677,1587.92971675935,5393.66992081517,"Aldoa","aldolase A, fructose-bisphosphate"
"ENSMUSG00000030697",30.4758497631078,31.8055924188006,32.8080131514272,42.2391716758642,137.3286270092,"Ppp4c","protein phosphatase 4, catalytic subunit"
"ENSMUSG00000030699",0.413582354715627,0.18438024590609,0.529161502442374,0.685255867551334,1.81237997061543,"Tbx6","T-box 6"
"ENSMUSG00000030701",1740.58718871789,1922.56355410379,1639.04835595401,1989.16073232801,7291.35983110369,"Plekhb1","pleckstrin homology domain containing, family B (evectins) member 1"
"ENSMUSG00000030704",381.710664505354,364.919236689137,376.292623959022,298.716737782977,1421.63926293649,"Rab6a","RAB6A, member RAS oncogene family"
"ENSMUSG00000030706",44.8219876923061,54.5765527882027,46.0370507124866,63.0709500494248,208.50654124242,"Mrpl48","mitochondrial ribosomal protein L48"
"ENSMUSG00000030707",35.8524203744109,46.3409018043973,37.217692338447,51.366779831648,170.777794348903,"Coro1a","coronin, actin binding protein 1A"
"ENSMUSG00000030708",0.827164709431255,0.768251024608709,0.470365779948777,0.877127510465707,2.94290902445445,"Dnajb13","DnaJ heat shock protein family (Hsp40) member B13"
"ENSMUSG00000030711",5.89354855469769,6.76060901655664,4.67425993824097,6.167302807962,23.4957203174573,"Sult1a1","sulfotransferase family 1A, phenol-preferring, member 1"
"ENSMUSG00000030714",8.29749599148227,9.61850282810104,8.96634768027356,9.97732543154742,36.8596719314043,"Sgf29","SAGA complex associated factor 29"
"ENSMUSG00000030717",9.69333643864751,7.09863946738447,8.2607990103504,6.74291773670512,31.7956926530875,"Nupr1","nuclear protein transcription regulator 1"
"ENSMUSG00000030718",135.21558109484,160.718114348142,144.225907276794,160.240232068204,600.39983478798,"Ppme1","protein phosphatase methylesterase 1"
"ENSMUSG00000030720",13.7257643971249,14.9347999183933,13.8757905084889,16.966935280571,59.5032901045781,"Cln3","ceroid lipofuscinosis, neuronal 3, juvenile (Batten, Spielmeyer-Vogt disease)"
"ENSMUSG00000030722",5.58336178866097,3.56468475418441,4.1744962970454,4.111535205308,17.4340780451988,"Nfatc2ip","nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 2 interacting protein"
"ENSMUSG00000030725",4.78204597639944,4.11782549190268,4.23329201953899,4.85161154226344,17.9847750301046,"Lipt2","lipoyl(octanoyl) transferase 2 (putative)"
"ENSMUSG00000030726",15.4834894046663,13.7363283200037,16.4628022982072,20.2561634448174,65.9387834676946,"Pold3","polymerase (DNA-directed), delta 3, accessory subunit"
"ENSMUSG00000030727",17.499703383905,15.8259711069394,19.4613841453807,22.9697766803207,75.7568353165457,"Rabep2","rabaptin, RAB GTPase binding effector protein 2"
"ENSMUSG00000030729",97.7605290959064,77.9928440182761,100.129115406596,55.478315036956,331.360803557734,"Pgm2l1","phosphoglucomutase 2-like 1"
"ENSMUSG00000030731",96.1837463685531,114.192832297839,99.100190262958,142.286528338359,451.763297267709,"Syt3","synaptotagmin III"
"ENSMUSG00000030733",59.9435925365962,57.4344465997471,65.9100049153224,70.0605598984484,253.348603950114,"Sh2b1","SH2B adaptor protein 1"
"ENSMUSG00000030737",19.5676151574831,18.0078040168281,18.9028247816915,20.6947272000503,77.172971156053,"Slco2b1","solute carrier organic anion transporter family, member 2b1"
"ENSMUSG00000030738",174.0147757466,221.071914841402,182.266739730151,187.02003137211,764.373461690263,"Eif3c","eukaryotic translation initiation factor 3, subunit C"
"ENSMUSG00000030739",110.116301943036,143.540021437891,119.443510245743,159.198643149526,532.298476776195,"Myh14","myosin, heavy polypeptide 14"
"ENSMUSG00000030741",47.9238553526733,49.659746230707,50.0057619808044,63.5643342740617,211.153697838246,"Spns1","spinster homolog 1"
"ENSMUSG00000030744",318.303319748015,393.28306451769,303.12134731574,427.243328300906,1441.95105988235,"Rps3","ribosomal protein S3"
"ENSMUSG00000030745",1.47338713867442,1.29066172134263,1.46989306233993,1.31569126569856,5.54963318805554,"Il21r","interleukin 21 receptor"
"ENSMUSG00000030747",23.3157052470935,19.3599258201395,17.0507595231432,20.6124964959441,80.3388870863203,"Dgat2","diacylglycerol O-acyltransferase 2"
"ENSMUSG00000030748",7.49618017922074,9.49558266416364,9.96587496266472,12.0879135036055,39.0455513096546,"Il4ra","interleukin 4 receptor, alpha"
"ENSMUSG00000030750",15.6127338905149,19.4213859021082,12.0825209724342,18.6937800668004,65.8104208318577,"Nsmce1","NSE1 homolog, SMC5-SMC6 complex component"
"ENSMUSG00000030751",77.081411360125,69.2962424197056,75.0527397630768,86.7808030667009,308.211196609608,"Psma1","proteasome (prosome, macropain) subunit, alpha type 1"
"ENSMUSG00000030752",4.52355700470217,2.8578938115444,3.55714121086263,3.45368957245872,14.3922815995679,"Kdm8","lysine (K)-specific demethylase 8"
"ENSMUSG00000030753",90.0317088421581,92.6818036087947,82.754979409738,76.3923241146227,341.860815975313,"Thap12","THAP domain containing 12"
"ENSMUSG00000030754",75.5046286327717,69.2655123787212,80.8147205674493,62.7694374677022,288.354299046644,"Copb1","coatomer protein complex, subunit beta 1"
"ENSMUSG00000030757",16.5432941886251,8.88098184447668,13.2290375610594,11.1559655237357,49.8092791178968,"Zkscan2","zinc finger with KRAB and SCAN domains 2"
"ENSMUSG00000030759",81.6049683648272,45.3575404928982,88.6639495203445,49.7221657495248,265.348624127595,"Far1","fatty acyl CoA reductase 1"
"ENSMUSG00000030760",21.8681670055888,18.5302147135621,18.1384803892747,16.8024738723587,75.3393359807843,"Acer3","alkaline ceramidase 3"
"ENSMUSG00000030761",1.9386672877295,2.15110286890439,1.85206525854831,2.02835736795195,7.97019278313415,"Myo7a","myosin VIIA"
"ENSMUSG00000030763",48.4666821932376,55.0375034029679,42.5387052241175,56.5473141903361,202.590205010659,"Lcmt1","leucine carboxyl methyltransferase 1"
"ENSMUSG00000030766",14.475382415047,12.7529670085046,15.2868878483353,13.869578759239,56.3848160311258,"Arhgap17","Rho GTPase activating protein 17"
"ENSMUSG00000030768",9.4865452612897,7.12936950836882,8.319594732844,8.49717275763654,33.4326822601391,"Disp1","dispatched RND transporter family member 1"
"ENSMUSG00000030769",11.7095504178862,8.97317196742972,10.1422621301455,13.4584252387082,44.2834097541696,"Slc5a11","solute carrier family 5 (sodium/glucose cotransporter), member 11"
"ENSMUSG00000030770",171.22309485227,180.784831110921,177.122114011961,160.514334415224,689.644374390377,"Parva","parvin, alpha"
"ENSMUSG00000030772",130.717872987308,133.767868404868,144.372896583028,125.484054466,534.342692441204,"Dkk3","dickkopf WNT signaling pathway inhibitor 3"
"ENSMUSG00000030774",383.10650495252,432.894087346515,401.075020990073,424.447484361296,1641.5230976504,"Pak1","p21 protein (Cdc42/Rac)-activated kinase 1"
"ENSMUSG00000030779",68.2152396309088,48.9836853290513,60.5301963071583,48.2420130756139,225.971134342732,"Rbbp6","retinoblastoma binding protein 6, ubiquitin ligase"
"ENSMUSG00000030780",16.5174452914554,18.8375151234055,17.2565445518708,19.6531382813723,72.2646432481039,"BC017158","cDNA sequence BC017158"
"ENSMUSG00000030782",8.11655371129419,10.5096740166471,8.2901968715972,10.799632472609,37.7160570721475,"Tgfb1i1","transforming growth factor beta 1 induced transcript 1"
"ENSMUSG00000030785",0.465280149055081,0.829711106577406,0.440967918701979,0.65784563284928,2.39380480718375,"Cox6a2","cytochrome c oxidase subunit VIa polypeptide 2"
"ENSMUSG00000030786",7.03090003016566,7.40593987722796,5.29161502442374,5.97543116504763,25.703886096865,"Itgam","integrin alpha M"
"ENSMUSG00000030787",2.40394743678458,1.50577200823307,2.17544173226309,1.78166525563347,7.86682643291422,"Lyve1","lymphatic vessel endothelial hyaluronan receptor 1"
"ENSMUSG00000030788",146.847584821217,122.950893978378,116.856498456024,92.5917728235362,479.246750079156,"Rnf141","ring finger protein 141"
"ENSMUSG00000030789",1.1632003726377,1.29066172134263,1.35230161735273,1.26087079629445,5.06703450762752,"Itgax","integrin alpha X"
"ENSMUSG00000030790",1.39584044716524,1.56723209020177,4.46847490951338,2.38469041907864,9.81623786595903,"Adm","adrenomedullin"
"ENSMUSG00000030793",2.50734302546349,2.61205348366961,2.17544173226309,1.72684478622936,9.02168302762556,"Pycard","PYD and CARD domain containing"
"ENSMUSG00000030795",354.129891225256,346.757782467387,393.372781343412,354.249873289338,1448.51032832539,"Fus","fused in sarcoma"
"ENSMUSG00000030796",2.84337868866994,1.9052625410296,2.20483959350989,2.35728018437659,9.31076100758602,"Tead2","TEA domain family member 2"
"ENSMUSG00000030798",4.88544156507835,5.07045676241748,3.29256045964144,5.2901752974963,18.5386340846336,"Cd37","CD37 antigen"
"ENSMUSG00000030801",14.0359511631616,13.9207085659098,16.3158129919732,19.6257280466702,63.8982007677148,"Kat8","K(lysine) acetyltransferase 8"
"ENSMUSG00000030802",42.3146446668426,58.0490474194341,36.776724419745,50.845985372309,187.986401878331,"Bckdk","branched chain ketoacid dehydrogenase kinase"
"ENSMUSG00000030805",78.6323451903086,73.56771811653,90.8687891138544,113.478371666501,356.547224087194,"Stx4a","syntaxin 4A (placental)"
"ENSMUSG00000030806",568.236306482102,651.446138827201,591.661355453068,602.559189455239,2413.90299021761,"Stx1b","syntaxin 1B"
"ENSMUSG00000030811",28.7698225499058,27.2882763941013,31.7790880077893,41.0605315836759,128.897718535472,"Fbxl19","F-box and leucine-rich repeat protein 19"
"ENSMUSG00000030814",17.4480055895655,16.2869217217046,17.2565445518708,21.7911365881324,72.7826084512733,"Bcl7c","B cell CLL/lymphoma 7C"
"ENSMUSG00000030815",27.1930398225525,28.6403981974127,27.1636237920419,32.7552304689538,115.752292280961,"Phkg2","phosphorylase kinase, gamma 2 (testis)"
"ENSMUSG00000030816",43.3486005536317,52.57910012422,46.0370507124866,58.8497739053085,200.814525295647,"Rnf40","ring finger protein 40"
"ENSMUSG00000030822",19.1798816999372,18.2229143037186,21.0488686527078,25.4915182729096,83.9431829292732,"Prr14","proline rich 14"
"ENSMUSG00000030823",3.17941435187638,3.41103454926267,2.88099040218626,3.15217699073614,12.6236162940614,"9130019O22Rik","RIKEN cDNA 9130019O22 gene"
"ENSMUSG00000030824",125.160360095817,156.477368692302,135.465344625248,153.661775739711,570.764849153077,"Nucb1","nucleobindin 1"
"ENSMUSG00000030825",0.336035663206447,0.798981065593057,0.529161502442374,0.740076336955441,2.40425456819732,"Hsd17b14","hydroxysteroid (17-beta) dehydrogenase 14"
"ENSMUSG00000030826",10.5463500452485,8.72733163955493,9.93647710141792,12.6909386670507,41.9010974532721,"Bcat2","branched chain aminotransferase 2, mitochondrial"
"ENSMUSG00000030830",0.413582354715627,0.491680655749574,0.529161502442374,0.685255867551334,2.11968038045891,"Itgal","integrin alpha L"
"ENSMUSG00000030834",1.75772500754142,0.891171188546103,1.91086098104191,1.61720384742115,6.17696102455057,"Abcc6","ATP-binding cassette, sub-family C (CFTR/MRP), member 6"
"ENSMUSG00000030835",143.099494731607,195.227950373565,152.075136229689,169.340429989286,659.743011324147,"Nomo1","nodal modulator 1"
"ENSMUSG00000030838",1.1632003726377,1.22920163937393,1.08772086613155,1.69943455152731,5.17955742967049,"Ush1c","USH1 protein network component harmonin"
"ENSMUSG00000030839",10.0810698961934,13.2446476642541,9.90707924017112,13.8421685245369,47.0749653251556,"Sergef","secretion regulating guanine nucleotide exchange factor"
"ENSMUSG00000030842",82.7681687374649,95.8777278711669,81.6672585436064,101.198586519981,361.511741672219,"Lamtor1","late endosomal/lysosomal adaptor, MAPK and MTOR activator 1"
"ENSMUSG00000030844",46.0885836536227,52.1796095914235,44.2437811764319,60.5492084568359,203.061182878314,"Rgs10","regulator of G-protein signalling 10"
"ENSMUSG00000030846",55.4458844290638,30.2076302876144,55.4443663114621,52.2439073421137,193.341788370254,"Tial1","Tia1 cytotoxic granule-associated RNA binding protein-like 1"
"ENSMUSG00000030847",30.9928277065023,41.9157759026512,42.1271351666623,46.2684761770661,161.304214952882,"Bag3","BCL2-associated athanogene 3"
"ENSMUSG00000030849",134.595207562767,118.157007584819,147.01870409524,116.603138422535,516.374057665361,"Fgfr2","fibroblast growth factor receptor 2"
"ENSMUSG00000030850",69.5076844893951,55.8057544275766,68.7028017337683,49.7221657495248,243.738406400265,"Ate1","arginyltransferase 1"
"ENSMUSG00000030852",50.4053494809671,57.8953972145123,53.3865160241862,60.9603619773667,222.647624697032,"Tacc2","transforming, acidic coiled-coil containing protein 2"
"ENSMUSG00000030854",101.120885727971,102.177386272958,101.922384942651,127.019027609315,432.239684552895,"Ptpn5","protein tyrosine phosphatase, non-receptor type 5"
"ENSMUSG00000030861",67.6207149960051,60.2001502883384,70.9370391885249,55.1768024552334,253.934706928102,"Acadsb","acyl-Coenzyme A dehydrogenase, short/branched chain"
"ENSMUSG00000030862",13.338030939579,10.9706246314124,10.9948001063027,11.2656064625439,46.5690621398379,"Cpxm2","carboxypeptidase X 2 (M14 family)"
"ENSMUSG00000030865",2.53319192263322,1.81307241807655,1.9990545647823,1.56238337801704,7.90770228350911,"Chp2","calcineurin-like EF hand protein 2"
"ENSMUSG00000030867",0.672071326412894,0.522410696733922,0.646752947429569,0.904537745167761,2.74577271574415,"Plk1","polo-like kinase 1"
"ENSMUSG00000030868",78.9425319563453,82.0184793872258,79.2860317826158,95.8261805183785,336.073223644565,"Dctn5","dynactin 5"
"ENSMUSG00000030869",36.0075137574293,33.8645051647519,38.2466174820849,43.5274527068607,151.646089111127,"Ndufab1","NADH dehydrogenase (ubiquinone) 1, alpha/beta subcomplex, 1"
"ENSMUSG00000030870",116.061548292073,105.434770617299,125.881641858791,110.819578900402,458.197539668565,"Ubfd1","ubiquitin family domain containing 1"
"ENSMUSG00000030871",4.78204597639944,5.28556704930792,5.32101288567054,5.83837999153736,21.2270059029153,"Ears2","glutamyl-tRNA synthetase 2, mitochondrial"
"ENSMUSG00000030872",24.8666390772771,26.3663751645709,26.6638601508463,27.6569268143718,105.553801207066,"Gga2","golgi associated, gamma adaptin ear containing, ARF binding protein 2"
"ENSMUSG00000030876",45.6233035045676,45.9106812306165,40.6572421043224,46.1314250035558,178.322651843062,"Mettl9","methyltransferase like 9"
"ENSMUSG00000030878",82.0443996167126,101.13256487949,113.211163661421,119.673084709165,416.061212866789,"Cdr2","cerebellar degeneration-related 2"
"ENSMUSG00000030879",49.6298825658753,63.1502342228359,44.802340540121,59.7269014157743,217.309358744606,"Mrpl17","mitochondrial ribosomal protein L17"
"ENSMUSG00000030880",32.9314949942318,23.3241011071204,34.4248955200011,43.9386062273915,134.619097848745,"Polr3e","polymerase (RNA) III (DNA directed) polypeptide E"
"ENSMUSG00000030881",79.1234742365334,83.8315518053023,69.4377482649382,88.5076478529303,320.900422159704,"Arfip2","ADP-ribosylation factor interacting protein 2"
"ENSMUSG00000030882",2.37809853961486,0.798981065593057,3.23376473714784,2.60397229669507,9.01481663905083,"Dnhd1","dynein heavy chain domain 1"
"ENSMUSG00000030884",251.354676078422,255.766131112731,229.920672811212,238.496452142566,975.537932144932,"Uqcrc2","ubiquinol cytochrome c reductase core protein 2"
"ENSMUSG00000030888",10.7272923254366,12.968077295395,11.3475744412642,12.827989840561,47.8709339026568,"Rrp8","ribosomal RNA processing 8, methyltransferase, homolog (yeast)"
"ENSMUSG00000030889",1.60263162452306,1.81307241807655,1.79326953605471,2.08317783735605,7.29215141601038,"Vwa3a","von Willebrand factor A domain containing 3A"
"ENSMUSG00000030894",66.9486436695922,72.5228967230621,85.665367673171,73.2675573585886,298.404465424414,"Tpp1","tripeptidyl peptidase I"
"ENSMUSG00000030898",12.8985996876936,18.4994846725777,14.6989306233993,17.3780888011018,63.4751037847725,"Cckbr","cholecystokinin B receptor"
"ENSMUSG00000030905",1.05980478395879,0.860441147561754,0,0.57561492874312,2.49586086026367,"Crym","crystallin, mu"
"ENSMUSG00000030917",13.1829375565606,9.21901229530451,10.0246706851583,13.5132457081123,45.9398662451357,"Tmem159","transmembrane protein 159"
"ENSMUSG00000030921",1.80942280188087,1.93599258201395,2.52821606722468,2.00094713324989,8.27457858436939,"Trim30a","tripartite motif-containing 30A"
"ENSMUSG00000030922",9.61578974713833,10.6633242215689,10.1716599913923,12.0056827994994,42.4564567595989,"Lyrm1","LYR motif containing 1"
"ENSMUSG00000030924",1.34414265282579,0.768251024608709,1.32290375610594,0.959358214571867,4.3946556481123,"2610020H08Rik","RIKEN cDNA 2610020H08 gene"
"ENSMUSG00000030929",5.11808163960589,4.11782549190268,5.08582999569615,3.59074074596899,17.9124778731737,"Eri2","exoribonuclease 2"
"ENSMUSG00000030930",26.5726662904791,27.1960862711483,24.3414291123492,22.6956743333002,100.805856007277,"Chst15","carbohydrate (N-acetylgalactosamine 4-sulfate 6-O) sulfotransferase 15"
"ENSMUSG00000030934",108.927252673228,119.754969716006,110.359571120482,111.395193829145,450.436987338861,"Oat","ornithine aminotransferase"
"ENSMUSG00000030942",37.8169365593102,36.5072886894059,34.3660997975075,39.1966356239363,147.88696067016,"Thumpd1","THUMP domain containing 1"
"ENSMUSG00000030946",12.4333195386385,14.5967694675655,13.7875969247485,18.2552163115675,59.0729022425201,"Lhpp","phospholysine phosphohistidine inorganic pyrophosphate phosphatase"
"ENSMUSG00000030956",49.5264869771964,45.9106812306165,50.7113106507275,45.3639384318983,191.512417290439,"Fam53b","family with sequence similarity 53, member B"
"ENSMUSG00000030960",13.8808577801432,7.89762053297753,11.9355316662002,11.1833757584378,44.8973857377588,"Mettl10","methyltransferase like 10"
"ENSMUSG00000030965",27.3481332055709,27.6570368859135,27.5163981270035,24.7788521706562,107.300420389144,"Fam175b","family with sequence similarity 175, member B"
"ENSMUSG00000030966",4.26506803300491,4.27147569682442,3.38075404338184,3.15217699073614,15.0694747639473,"Trim21","tripartite motif-containing 21"
"ENSMUSG00000030967",58.3151120149034,53.6546515586722,50.8582999569615,50.0236783312474,212.851741861785,"Zranb1","zinc finger, RAN-binding domain containing 1"
"ENSMUSG00000030970",25.53871040369,23.1397208612143,26.1053007871571,25.683389915824,100.467121967885,"Ctbp2","C-terminal binding protein 2"
"ENSMUSG00000030972",1.78357390471114,2.02818270496699,1.70507595231432,1.6446140821232,7.16144664411565,"Acsm5","acyl-CoA synthetase medium-chain family member 5"
"ENSMUSG00000030978",30.26905858575,33.5264747139241,28.604118993135,30.9735652133203,123.373217506129,"Rrm1","ribonucleotide reductase M1"
"ENSMUSG00000030979",17.9132857386206,15.7645110249707,19.3437927003935,20.2835736795195,73.3051631435043,"Uros","uroporphyrinogen III synthase"
"ENSMUSG00000030980",34.3273354413971,32.4816533204562,39.1579511807357,32.9196918771661,138.886631819755,"Knop1","lysine rich nucleolar protein 1"
"ENSMUSG00000030982",65.8629899884636,67.9133905754099,62.1176808144854,70.6635850618935,266.557646440252,"9030624J02Rik","RIKEN cDNA 9030624J02 gene"
"ENSMUSG00000030983",29.4418938763187,29.0091586892249,29.486054830539,35.3866130003509,123.323720396433,"Bccip","BRCA2 and CDKN1A interacting protein"
"ENSMUSG00000030986",21.6872247254007,21.4495686070752,20.4609114277718,22.8053152721084,86.4030200323561,"Dhx32","DEAH (Asp-Glu-Ala-His) box polypeptide 32"
"ENSMUSG00000030987",65.4235587365783,57.6802869276219,61.2063471158346,59.4253888340517,243.735581614086,"Stim1","stromal interaction molecule 1"
"ENSMUSG00000030990",9.30560298110161,7.77470036904014,9.43671346022234,8.82609557406118,35.3431123844253,"Pgap2","post-GPI attachment to proteins 2"
"ENSMUSG00000030994",11.8387949037348,10.0179933608976,9.55430490520954,9.70322308452689,41.1143162543688,"D7Ertd443e","DNA segment, Chr 7, ERATO Doi 443, expressed"
"ENSMUSG00000031004",1.73187611037169,1.04482139346784,1.61688236857392,1.20605032689035,5.5996301993038,"Mki67","antigen identified by monoclonal antibody Ki 67"
"ENSMUSG00000031007",203.947798669144,183.581264840497,199.90545647823,171.889581816577,759.324101804448,"Atp6ap2","ATPase, H+ transporting, lysosomal accessory protein 2"
"ENSMUSG00000031010",128.081285475996,102.484686682802,145.490015310406,42.9792480128197,419.035235482023,"Usp9x","ubiquitin specific peptidase 9, X chromosome"
"ENSMUSG00000031012",60.3313259941421,56.0208647144671,61.5003257283026,44.0756574009018,221.928173837814,"Cask","calcium/calmodulin-dependent serine protein kinase (MAGUK family)"
"ENSMUSG00000031015",9.66748754147779,10.0794534428663,9.90707924017112,8.41494205353038,38.0689622780455,"Swap70","SWA-70 protein"
"ENSMUSG00000031016",27.8651111489654,29.8081397548179,26.3404836771315,21.1332909552831,105.147025536198,"Wee1","WEE 1 homolog 1 (S. pombe)"
"ENSMUSG00000031021",143.306285908965,138.776865085317,121.912930590474,148.97462560566,552.970707190416,"Tmem9b","TMEM9 domain family, member B"
"ENSMUSG00000031023",4.34261472451409,5.10118680340183,3.41015190462863,4.63232966464702,17.4862830971916,"Akip1","A kinase (PRKA) interacting protein 1"
"ENSMUSG00000031024",19.4900684659739,17.9156138938751,27.7515810169779,24.2580577113172,89.4153210881441,"St5","suppression of tumorigenicity 5"
"ENSMUSG00000031026",26.5468173933093,25.3215537711031,23.8416654711536,19.3790359343517,95.0890725699177,"Trim66","tripartite motif-containing 66"
"ENSMUSG00000031027",0.853013606600981,0.921901229530451,1.23471017236554,1.34310150040061,4.35272650889759,"Stk33","serine/threonine kinase 33"
"ENSMUSG00000031028",78.1412161440838,60.2616103703071,80.7265269837089,71.6777637458695,290.807117243969,"Tub","tubby candidate gene"
"ENSMUSG00000031029",149.510021229699,194.121668898129,128.233470758535,186.279955035155,658.145115921518,"Eif3f","eukaryotic translation initiation factor 3, subunit F"
"ENSMUSG00000031059",122.161888024128,148.303177790465,119.766886719457,179.646678237258,569.878630771309,"Ndufb11","NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 11"
"ENSMUSG00000031060",29.2351026989609,26.0590747547274,31.3675179503341,38.017995531748,124.67969093577,"Rbm10","RNA binding motif protein 10"
"ENSMUSG00000031065",310.574499494266,310.004653450106,287.834459467405,339.174244203208,1247.58785661499,"Cdk16","cyclin-dependent kinase 16"
"ENSMUSG00000031066",94.58111474403,111.703698978106,75.6112991267659,90.2344926391596,372.130605488062,"Usp11","ubiquitin specific peptidase 11"
"ENSMUSG00000031068",81.2689327016208,103.990458691035,84.7834318357671,109.037913644768,379.080736873191,"Glrx3","glutaredoxin 3"
"ENSMUSG00000031070",2.55904081980294,1.99745266398264,1.9990545647823,1.91871642914373,8.47426447771162,"Mrgprf","MAS-related GPR, member F"
"ENSMUSG00000031072",24.3238122367128,21.0500780742786,26.3992793996251,28.2051315084129,99.9783012190295,"Oraov1","oral cancer overexpressed 1"
"ENSMUSG00000031074",5.01468605092698,5.62359750013575,4.1157005745518,6.27694374677022,21.0309278723847,"Fgf3","fibroblast growth factor 3"
"ENSMUSG00000031075",5.19562833111507,4.763156352574,3.49834548836903,3.83743285828747,17.2945630303456,"Ano1","anoctamin 1, calcium activated chloride channel"
"ENSMUSG00000031077",5.29902391979397,5.16264688537052,5.02703427320256,4.74197060345523,20.2306756818223,"Fadd","Fas (TNFRSF6)-associated via death domain"
"ENSMUSG00000031078",102.335783894948,103.130017543473,113.358152967655,113.478371666501,432.302326072577,"Cttn","cortactin"
"ENSMUSG00000031079",3.20526324904611,2.61205348366961,1.85206525854831,1.83648572503757,9.50586771630161,"Zfp300","zinc finger protein 300"
"ENSMUSG00000031090",5.27317502262425,4.85534647552704,5.14462571818975,6.19471304266406,21.4678602590051,"Nadsyn1","NAD synthetase 1"
"ENSMUSG00000031093",16.3365030112673,12.0769061068489,17.5505231643387,11.1011450543316,57.0650773367865,"Dock11","dedicator of cytokinesis 11"
"ENSMUSG00000031095",34.5858244130943,31.7748623778162,38.1290260370977,21.1607011899852,125.650414017993,"Cul4b","cullin 4B"
"ENSMUSG00000031099",14.2168934433497,8.88098184447668,9.73069207269033,7.78450665538315,40.6130740158998,"Smarca1","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 1"
"ENSMUSG00000031101",3.61884560376174,4.21001561485573,2.88099040218626,3.15217699073614,13.8620286115399,"Sash3","SAM and SH3 domain containing 3"
"ENSMUSG00000031103",1.21489816697716,1.50577200823307,1.26410803361234,1.04158891867803,5.02636712750059,"Elf4","E74-like factor 4 (ets domain transcription factor)"
"ENSMUSG00000031104",17.9908324301298,14.289469057722,14.4931455946717,20.5028555571359,67.2763026396594,"Rab33a","RAB33A, member RAS oncogene family"
"ENSMUSG00000031105",31.7165968272547,36.1385281975937,30.8677543091385,39.8270710220835,138.54995035607,"Slc25a14","solute carrier family 25 (mitochondrial carrier, brain), member 14"
"ENSMUSG00000031107",6.43637539526195,5.34702713127662,6.29114230681489,6.13989257325995,24.2144374066134,"Rbmx2","RNA binding motif protein, X-linked 2"
"ENSMUSG00000031109",10.1327676905329,9.28047237727321,9.43671346022234,9.01796721697555,37.867920745004,"Enox2","ecto-NOX disulfide-thiol exchanger 2"
"ENSMUSG00000031111",12.4333195386385,15.610860820049,15.6984579057904,15.3771416678519,59.1197799323299,"Igsf1","immunoglobulin superfamily, member 1"
