"","NA.","logFC","logCPM","PValue","symbol","name","entrez"
"988","ENSMUSG00000074896",2.98585394663013,3.93633973706648,8.00776792360421e-13,"Ifit3","interferon-induced protein with tetratricopeptide repeats 3","15959"
"776","ENSMUSG00000045932",1.58308908580289,4.73248218353977,7.57492345388632e-13,"Ifit2","interferon-induced protein with tetratricopeptide repeats 2","15958"
"574","ENSMUSG00000034459",3.04431983552975,3.56729992691399,1.31342706745811e-12,"Ifit1","interferon-induced protein with tetratricopeptide repeats 1","15957"
"396","ENSMUSG00000028037",3.6193317018212,2.40309263693251,2.97098278746002e-10,"Ifi44","interferon-induced protein 44","99899"
"1006","ENSMUSG00000079017",2.97120575234853,2.16912911724653,8.16478229516997e-23,"Ifi27l2a","interferon, alpha-inducible protein 27 like 2A","76933"
"36","ENSMUSG00000002325",1.71974621142194,4.36282753425241,8.16040597765299e-20,"Irf9","interferon regulatory factor 9","16391"
"713","ENSMUSG00000041515",2.12866324637763,3.93282005237363,1.10790726582553e-34,"Irf8","interferon regulatory factor 8","15900"
"315","ENSMUSG00000025498",3.43358023740898,3.83018236986793,3.06858321456347e-15,"Irf7","interferon regulatory factor 7","54123"
"442","ENSMUSG00000029771",1.83605759439932,3.30955983688099,1.34539589687279e-31,"Irf5","interferon regulatory factor 5","27056"
"859","ENSMUSG00000054072",2.59303674361643,1.91595981269407,6.16055686356537e-05,"Iigp1","interferon inducible GTPase 1","60440"
"368","ENSMUSG00000026896",1.93369686143856,2.91542429317763,2.67185230008515e-13,"Ifih1","interferon induced with helicase C domain 1","71586"
"314","ENSMUSG00000025492",2.03109640476533,5.20020867259062,4.84238382454666e-21,"Ifitm3","interferon induced transmembrane protein 3","66141"
"903","ENSMUSG00000060591",1.10697539036915,1.91981151122683,2.37792917780775e-10,"Ifitm2","interferon induced transmembrane protein 2","80876"
"153","ENSMUSG00000020009",1.23219021207673,5.1349124193913,1.54995433889744e-17,"Ifngr1","interferon gamma receptor 1","15979"
"517","ENSMUSG00000031838",1.80198378206077,3.35763206408831,3.54163582840137e-32,"Ifi30","interferon gamma inducible protein 30","65972"
"1000","ENSMUSG00000078853",1.63034199159067,2.84577372123759,1.49690747999596e-10,"Igtp","interferon gamma induced GTPase","16145"
"977","ENSMUSG00000073490",4.26297101520731,1.85835314632833,9.24405891586306e-29,"Ifi207","interferon activated gene 207","226691"
"976","ENSMUSG00000073489",4.11104840601166,1.24818420852582,8.87344678919079e-21,"Ifi204","interferon activated gene 204","15951"
"353","ENSMUSG00000026535",4.79424102977391,2.57987411314909,4.8037927732564e-43,"Ifi202b","interferon activated gene 202B","26388"
"635","ENSMUSG00000037405",1.91642260736196,2.64202091721716,2.78600449567584e-20,"Icam1","intercellular adhesion molecule 1","15894"
"322","ENSMUSG00000025780",1.11185737836411,6.64316081711276,5.01657706414737e-05,"Itih5","inter-alpha (globulin) inhibitor H5","209378"
"309","ENSMUSG00000025321",1.14988914160183,7.59785694095626,6.96755780674035e-15,"Itgb8","integrin beta 8","320910"
"7","ENSMUSG00000000290",2.38557456094238,4.47172889450438,2.33309625795048e-62,"Itgb2","integrin beta 2","16414"
"484","ENSMUSG00000030789",5.0043214269343,3.97017811389807,8.99552519547053e-77,"Itgax","integrin alpha X","16411"
"9","ENSMUSG00000000555",2.08020968838816,2.76596858054216,2.357902933949e-31,"Itga5","integrin alpha 5 (fibronectin receptor alpha)","16402"
"600","ENSMUSG00000035551",3.44785973933563,1.14905520497989,1.83302513737801e-22,"Igfbpl1","insulin-like growth factor binding protein-like 1","75426"
"670","ENSMUSG00000039323",1.36953822993137,7.00213748777041,1.69093514018091e-18,"Igfbp2","insulin-like growth factor binding protein 2","16008"
"533","ENSMUSG00000032318",-2.14430625052658,0.937353442451991,1.20143145548667e-17,"Isl2","insulin related protein 2 (islet 2)","104360"
"339","ENSMUSG00000026288",1.6701606299024,4.69137134091686,8.19050310195867e-28,"Inpp5d","inositol polyphosphate-5-phosphatase D","16331"
"1041","ENSMUSG00000095115",1.05242986976354,4.08860072035205,6.57479043092568e-11,"Itpripl2","inositol 1,4,5-triphosphate receptor interacting protein-like 2","319622"
"50","ENSMUSG00000003500",-1.22333953277597,5.21512273854298,1.7876327772815e-30,"Impdh1","inosine 5'-phosphate dehydrogenase 1","23917"
"591","ENSMUSG00000035004",2.74072984861742,2.41746309269326,5.97166787770346e-26,"Igsf6","immunoglobulin superfamily, member 6","80719"
"788","ENSMUSG00000046879",1.87867207999483,4.70625619724998,5.26473932832053e-17,"Irgm1","immunity-related GTPase family M member 1","15944"
"856","ENSMUSG00000053560",1.51847202787314,3.41105163615473,6.42365725186318e-07,"Ier2","immediate early response 2","15936"
"329","ENSMUSG00000025997",1.26221599532723,2.45868548343413,1.84481217974624e-09,"Ikzf2","IKAROS family zinc finger 2","22779"
"138","ENSMUSG00000018654",1.49143216660809,3.19670637816459,4.30953615160713e-19,"Ikzf1","IKAROS family zinc finger 1","22778"
"14","ENSMUSG00000000732",2.0160095438631,3.80017584680832,1.93389114573423e-24,"Icosl","icos ligand","50723"
"510","ENSMUSG00000031613",2.0176603266327,4.36601590969845,1.11256490181162e-21,"Hpgd","hydroxyprostaglandin dehydrogenase 15 (NAD)","15446"
"773","ENSMUSG00000045502",2.33783857488193,1.40718211113306,1.64995515195073e-10,"Hcar2","hydroxycarboxylic acid receptor 2","80885"
"924","ENSMUSG00000064267",2.75765782637879,1.78559756687474,3.50116578606999e-24,"Hvcn1","hydrogen voltage-gated channel 1","74096"
"521","ENSMUSG00000031910",-1.72903820473764,2.04651985541319,3.23365021762569e-18,"Has3","hyaluronan synthase 3","15118"
"691","ENSMUSG00000040424",-1.04993182271672,5.34415464693272,5.39943813419893e-16,"Hipk4","homeodomain interacting protein kinase 4","233020"
"240","ENSMUSG00000022485",-1.20638137946719,4.09103723757168,0.00236086416345586,"Hoxc5","homeobox C5","15424"
"653","ENSMUSG00000038227",1.6221617636552,3.89546956373955,0.00105733563275159,"Hoxa9","homeobox A9","15405"
"17","ENSMUSG00000000938",3.47553164121013,3.00842423835217,2.71588620117058e-05,"Hoxa10","homeobox A10","15395"
"857","ENSMUSG00000053835",1.35372902645443,3.21096858829249,1.14231084246853e-05,"H2-T24","histocompatibility 2, T region locus 24","15042"
"932","ENSMUSG00000067212",2.15617796264498,4.00668600724415,3.41118006069793e-17,"H2-T23","histocompatibility 2, T region locus 23","15040"
"1012","ENSMUSG00000079491",1.24607844450756,1.74555637205772,0.014627995509311,"H2-T10","histocompatibility 2, T region locus 10","15024"
"972","ENSMUSG00000073409",3.0836049850989,1.79723875501389,2.93283188929607e-14,"H2-Q8","histocompatibility 2, Q region locus 8","15019"
"902","ENSMUSG00000060550",2.13644064370411,1.18252920543845,1.88411447008002e-08,"H2-Q7","histocompatibility 2, Q region locus 7","15018"
"611","ENSMUSG00000035929",1.86335424810318,4.42256048353535,6.34849124063886e-15,"H2-Q4","histocompatibility 2, Q region locus 4","15015"
"1035","ENSMUSG00000091705",1.53131123546205,1.95352908825951,3.83625997813605e-08,"H2-Q2","histocompatibility 2, Q region locus 2","15013"
"714","ENSMUSG00000041538",1.89975952661777,1.66390544043091,1.20994432687599e-26,"H2-Ob","histocompatibility 2, O region beta locus","15002"
"906","ENSMUSG00000061232",2.20168688358612,6.32052063621325,9.1907622046394e-29,"H2-K1","histocompatibility 2, K1, K region","14972"
"973","ENSMUSG00000073411",1.44851130216396,8.44181890203018,2.1505027555291e-13,"H2-D1","histocompatibility 2, D region locus 1","14964"
"1013","ENSMUSG00000079547",1.48817820463836,1.00360532302224,3.30768925729058e-09,"H2-DMb1","histocompatibility 2, class II, locus Mb1","14999"
"378","ENSMUSG00000027360",2.41887555865846,2.32904405843189,1.83801652808479e-18,"Hdc","histidine decarboxylase","15186"
"205","ENSMUSG00000021665",1.45924082425631,7.65215804349255,1.06051674927256e-32,"Hexb","hexosaminidase B","15212"
"324","ENSMUSG00000025877",1.35774511583912,1.40404910629888,2.20471908060218e-09,"Hk3","hexokinase 3","212032"
"11","ENSMUSG00000000628",1.45453329114685,2.68738075462431,9.45461104650068e-17,"Hk2","hexokinase 2","15277"
"418","ENSMUSG00000028864",1.98332364965677,1.20613170913183,6.06515890606145e-19,"Hgf","hepatocyte growth factor","15234"
"172","ENSMUSG00000020399",2.29223689301191,3.56607794534004,8.28268007844736e-27,"Havcr2","hepatitis A virus cellular receptor 2","171285"
"286","ENSMUSG00000024486",1.83580711229,5.4689704816369,4.55618141531087e-62,"Hbegf","heparin-binding EGF-like growth factor","15200"
"48","ENSMUSG00000003283",1.63152037426008,2.71831465667368,2.33200962148385e-18,"Hck","hemopoietic cell kinase","15162"
"980","ENSMUSG00000073940",-2.25717845125693,4.01533463483339,0.000219108224403538,"Hbb-b2","hemoglobin, beta adult minor chain","15130"
"842","ENSMUSG00000052305",-2.02263236582707,6.42615257281511,0.000458980289730397,"Hbb-b1","hemoglobin, beta adult major chain","15129"
"948","ENSMUSG00000069919",-1.93721228695444,5.89101589464203,0.000700449185805124,"Hba-a1","hemoglobin alpha, adult chain 1","15122"
"84","ENSMUSG00000006611",1.20169369035799,3.51310401213486,1.24166357563083e-11,"Hfe","hemochromatosis","15216"
"72","ENSMUSG00000005413",2.03625281830062,3.8945657776232,8.83266750577861e-44,"Hmox1","heme oxygenase 1","15368"
"301","ENSMUSG00000024986",1.36369602789169,1.74295301410732,9.54520096313833e-12,"Hhex","hematopoietically expressed homeobox","15242"
"449","ENSMUSG00000029919",1.4555573015307,3.2845413162773,4.4323275594227e-10,"Hpgds","hematopoietic prostaglandin D synthase","54486"
"248","ENSMUSG00000022831",1.80685465885705,3.40874339358216,2.20491821600172e-21,"Hcls1","hematopoietic cell specific Lyn substrate 1","15163"
"443","ENSMUSG00000029798",1.82335668805724,3.07962732053982,2.66790979266375e-14,"Herc6","hect domain and RLD 6","67138"
"624","ENSMUSG00000036854",1.67042667014184,4.18073459347277,1.88001766766874e-31,"Hspb6","heat shock protein, alpha-crystallin-related, B6","243912"
"77","ENSMUSG00000006221",2.74797136331076,1.15109656065373,2.77693443608477e-09,"Hspb7","heat shock protein family, member 7 (cardiovascular)","29818"
"65","ENSMUSG00000004951",3.05190467829257,6.40473395063724,5.39532993235158e-75,"Hspb1","heat shock protein 1","15507"
"1003","ENSMUSG00000078963",-1.21837464249565,0.833341672324861,2.38732762820504e-08,"Hsbp1l1","heat shock factor binding protein 1-like 1","66255"
"438","ENSMUSG00000029657",-1.01482913360789,7.78947507943402,6.12240769053982e-23,"Hsph1","heat shock 105kDa/110kDa protein 1","15505"
"671","ENSMUSG00000039377",1.4089644061428,0.622380171527003,2.02983471619161e-09,"Hlx","H2.0-like homeobox","15284"
"689","ENSMUSG00000040253",1.26412765839711,3.10318247678936,4.03647888055654e-05,"Gbp7","guanylate binding protein 7","229900"
"404","ENSMUSG00000028268",2.06646044140843,3.23361881902401,8.37555447852816e-11,"Gbp3","guanylate binding protein 3","55932"
"921","ENSMUSG00000063594",-1.49322225322323,2.80169187008277,3.44437379020726e-10,"Gng8","guanine nucleotide binding protein (G protein), gamma 8","14709"
"639","ENSMUSG00000037580",1.62667347065684,2.38803366007471,1.29230316425129e-22,"Gch1","GTP cyclohydrolase 1","14528"
"579","ENSMUSG00000034708",2.16473419015669,6.96647021391491,2.3619363699774e-95,"Grn","granulin","14824"
"581","ENSMUSG00000034786",1.40886723620331,1.36122887941011,1.78746460041455e-12,"Gpsm3","G-protein signalling modulator 3 (AGS3-like, C. elegans)","106512"
"215","ENSMUSG00000021886",3.59591123905347,0.84816153379946,2.62872944585418e-30,"Gpr65","G-protein coupled receptor 65","14744"
"201","ENSMUSG00000021556",1.01216625781468,4.47363923227304,2.80859408901442e-10,"Golm1","golgi membrane protein 1","105348"
"609","ENSMUSG00000035778",1.62327246966364,2.94915388547672,3.00488866858814e-13,"Ggta1","glycoprotein galactosyltransferase alpha 1, 3","14594"
"445","ENSMUSG00000029816",5.00287223469547,5.15360445319641,7.38246679673552e-72,"Gpnmb","glycoprotein (transmembrane) nmb","93695"
"965","ENSMUSG00000072492",-1.00003341751478,0.781786080599959,1.60024224825158e-07,"Gm10364","glyceraldehyde-3-phosphate dehydrogenase pseudogene","100151693"
"134","ENSMUSG00000018339",1.78157500052196,5.81127385876133,2.39950881402224e-17,"Gpx3","glutathione peroxidase 3","14778"
"169","ENSMUSG00000020363",1.55528925919735,3.09985431109854,6.79343577558801e-17,"Gfpt2","glutamine fructose-6-phosphate transaminase 2","14584"
"608","ENSMUSG00000035745",-1.89033604089948,1.73783807826191,8.1940808572988e-30,"Grin3b","glutamate receptor, ionotropic, NMDA3B","170483"
"104","ENSMUSG00000010825",-1.70299016631714,2.06984756022528,1.26994354969792e-18,"Grid2ip","glutamate receptor, ionotropic, delta 2 (Grid2) interacting protein 1","170935"
"318","ENSMUSG00000025534",1.33416982417475,5.15203474229715,2.26426691160934e-24,"Gusb","glucuronidase, beta","110006"
"665","ENSMUSG00000038843",1.62380861867022,2.83588649319465,4.0797334957344e-10,"Gcnt1","glucosaminyl (N-acetyl) transferase 1, core 2","14537"
"849","ENSMUSG00000052942",1.71740721833305,2.42743624972474,7.96575630400587e-17,"Glis3","GLIS family zinc finger 3","226075"
"187","ENSMUSG00000020932",2.20088451338123,12.441791033665,4.51379698206173e-87,"Gfap","glial fibrillary acidic protein","14580"
"408","ENSMUSG00000028480",2.15454441184588,4.91619068404982,6.62716272986286e-57,"Glipr2","GLI pathogenesis-related 2","384009"
"243","ENSMUSG00000022575",1.18689342725218,2.39721100852564,9.71769454064084e-12,"Gsdmd","gasdermin D","69146"
"747","ENSMUSG00000043448",-1.51438932765706,6.20250496615176,3.36658449682101e-07,"Gjc2","gap junction protein, gamma 2","118454"
"79","ENSMUSG00000006344",1.77693104276523,3.39930529104163,8.44760481650653e-33,"Ggt5","gamma-glutamyltransferase 5","23887"
"264","ENSMUSG00000023267",2.6909048911457,1.76250669854626,1.2715134890106e-16,"Gabrr2","gamma-aminobutyric acid (GABA) C receptor, subunit rho 2","14409"
"615","ENSMUSG00000036395",1.05413688397011,0.742496810753926,3.65927954881556e-07,"Glb1l2","galactosidase, beta 1-like 2","244757"
"917","ENSMUSG00000063234",1.8483632064719,1.11324932652351,6.31453683091036e-18,"Gpr84","G protein-coupled receptor 84","80910"
"337","ENSMUSG00000026271",1.5898992295048,0.654783090069856,4.59119853188076e-11,"Gpr35","G protein-coupled receptor 35","64095"
"832","ENSMUSG00000051212",1.15062231714378,1.57223789844606,6.69293222610972e-11,"Gpr183","G protein-coupled receptor 183","321019"
"950","ENSMUSG00000070337",1.74287733579283,2.89473890324896,4.46455455257462e-14,"Gpr179","G protein-coupled receptor 179","217143"
"791","ENSMUSG00000047293",-1.3160375694802,2.62290869365406,2.67417011479474e-05,"Gpr15","G protein-coupled receptor 15","71223"
"229","ENSMUSG00000022148",1.85865463769251,2.76458231888145,8.15947353835009e-16,"Fyb","FYN binding protein","23880"
"618","ENSMUSG00000036570",1.79032816658435,5.93176169509334,1.80121539272811e-48,"Fxyd1","FXYD domain-containing ion transport regulator 1","56188"
"425","ENSMUSG00000029135",1.52397882295003,4.10834129092766,3.29349465727373e-15,"Fosl2","fos-like antigen 2","14284"
"737","ENSMUSG00000042812",1.18838377134007,0.911644426234418,0.000291869812863065,"Foxf1","forkhead box F1","15227"
"738","ENSMUSG00000042817",-1.13435032497782,4.04208004543815,4.12380678894132e-19,"Flt3","FMS-like tyrosine kinase 3","14255"
"280","ENSMUSG00000024222",2.24575052517762,6.81006776361229,3.10692491812592e-16,"Fkbp5","FK506 binding protein 5","14229"
"26","ENSMUSG00000001555",1.21140222883132,2.44819791573685,1.82595642487072e-11,"Fkbp10","FK506 binding protein 10","14230"
"989","ENSMUSG00000074971",1.78907649427926,5.14348208513981,3.63247720540808e-16,"Fibin","fin bud initiation factor homolog (zebrafish)","67606"
"939","ENSMUSG00000068699",2.0663949109352,5.11045022855822,9.445268549443e-53,"Flnc","filamin C, gamma","68794"
"76","ENSMUSG00000006219",2.16325655689865,1.97139981969727,4.14375552891832e-28,"Fblim1","filamin binding LIM protein 1","74202"
"379","ENSMUSG00000027386",-1.23509593229746,2.11496421533518,5.62866967372809e-06,"Fbln7","fibulin 7","70370"
"191","ENSMUSG00000021186",1.1499744255637,3.9021692252256,4.77018771083153e-06,"Fbln5","fibulin 5","23876"
"715","ENSMUSG00000041559",1.218438131108,5.9877467168838,2.63976517306602e-05,"Fmod","fibromodulin","14264"
"220","ENSMUSG00000021974",-1.00401667029675,4.75263740302132,4.23917391004881e-16,"Fgf9","fibroblast growth factor 9","14180"
"631","ENSMUSG00000037225",1.80200104577105,4.73464078304292,1.00429304292072e-21,"Fgf2","fibroblast growth factor 2","14173"
"879","ENSMUSG00000057967",-1.16833861630217,2.38810298160531,4.58572616649411e-15,"Fgf18","fibroblast growth factor 18","14172"
"739","ENSMUSG00000042826",-1.39586043249336,5.14449449722998,4.7815181772008e-32,"Fgf11","fibroblast growth factor 11","14166"
"681","ENSMUSG00000039899",1.09279559110894,3.31875615026924,0.000245116223474335,"Fgl2","fibrinogen-like protein 2","14190"
"419","ENSMUSG00000028874",1.95703922753344,1.33903465915077,6.57773126109452e-14,"Fgr","FGR proto-oncogene, Src family tyrosine kinase","14191"
"558","ENSMUSG00000033386",1.09987324651366,1.95865970450774,8.3061210611156e-08,"Frrs1","ferric-chelate reductase 1","20321"
"300","ENSMUSG00000024965",1.70846357823506,3.48355005959306,5.29202024644148e-25,"Fermt3","fermitin family member 3","108101"
"852","ENSMUSG00000053158",1.20496631757892,3.01602203638679,3.71290004675807e-11,"Fes","feline sarcoma oncogene","14159"
"119","ENSMUSG00000015852",2.0845054404568,4.87313818367535,3.51976505565049e-15,"Fcrls","Fc receptor-like S, scavenger receptor","80891"
"892","ENSMUSG00000059498",1.99952596660137,4.49284219795873,2.58100913588059e-44,"Fcgr3","Fc receptor, IgG, low affinity III","14131"
"359","ENSMUSG00000026656",1.41927727902817,2.36386996892864,8.17193276319358e-12,"Fcgr2b","Fc receptor, IgG, low affinity IIb","14130"
"120","ENSMUSG00000015947",1.96509002126276,3.6772259139096,9.93955974898045e-21,"Fcgr1","Fc receptor, IgG, high affinity I","14129"
"886","ENSMUSG00000058715",2.18077901961275,4.36726168562068,4.99693486703075e-43,"Fcer1g","Fc receptor, IgE, high affinity I, gamma polypeptide","14127"
"52","ENSMUSG00000003545",1.68759753065447,2.32129467552824,0.000536754718347728,"Fosb","FBJ osteosarcoma oncogene B","14282"
"194","ENSMUSG00000021250",1.7218389333262,5.38733532114305,4.44155427746901e-10,"Fos","FBJ osteosarcoma oncogene","14281"
"297","ENSMUSG00000024778",1.59430894791815,2.68006409526273,1.15684734133995e-16,"Fas","Fas (TNF receptor superfamily member 6)","14102"
"826","ENSMUSG00000050592",-1.38305324666442,3.08262401565702,3.52637633977934e-17,"Fam78a","family with sequence similarity 78, member A","241303"
"758","ENSMUSG00000044468",2.30563356948927,3.75178331740562,1.80144528618228e-46,"Fam46c","family with sequence similarity 46, member C","74645"
"585","ENSMUSG00000034858",1.10925853130589,5.77582480778766,2.82556128024763e-10,"Fam214a","family with sequence similarity 214, member A","235493"
"960","ENSMUSG00000071604",1.36755258918265,4.94229349781394,6.44930476996053e-19,"Fam189a2","family with sequence similarity 189, member A2","381217"
"720","ENSMUSG00000041817",1.05387605487993,6.02678720483456,0.000625617017527259,"Fam169a","family with sequence similarity 169, member A","320557"
"592","ENSMUSG00000035095",1.21928098985113,2.85532873280953,4.69827245270965e-11,"Fam167a","family with sequence similarity 167, member A","219148"
"211","ENSMUSG00000021750",2.07887632765905,8.26986455703437,4.31767784770036e-32,"Fam107a","family with sequence similarity 107, member A","268709"
"845","ENSMUSG00000052397",1.79650093484051,5.49449432047592,3.81890553891908e-36,"Ezr","ezrin","22350"
"103","ENSMUSG00000010461",1.70551178868508,1.6394066941659,1.85722363952578e-13,"Eya4","EYA transcriptional coactivator and phosphatase 4","14051"
"398","ENSMUSG00000028108",1.35013677363897,3.35705381895284,9.20547324645731e-16,"Ecm1","extracellular matrix protein 1","13601"
"990","ENSMUSG00000075010",1.8167789480353,1.66207240147938,9.20455973699987e-08,"AW112010","expressed sequence AW112010","107350"
"506","ENSMUSG00000031490",1.83219542827336,1.65799469194862,1.36019828416818e-19,"Eif4ebp1","eukaryotic translation initiation factor 4E binding protein 1","13685"
"222","ENSMUSG00000022014",2.90259224591031,1.07907946404587,1.80620995303437e-20,"Epsti1","epithelial stromal interaction 1 (breast)","108670"
"688","ENSMUSG00000040212",1.2720176360682,2.8746835153232,2.80135726437089e-07,"Emp3","epithelial membrane protein 3","13732"
"459","ENSMUSG00000030208",2.07218468714901,4.12826593775086,7.1481262187025e-36,"Emp1","epithelial membrane protein 1","13730"
"197","ENSMUSG00000021367",1.23330801794214,2.28407473091364,2.04709478371319e-08,"Edn1","endothelin 1","13614"
"728","ENSMUSG00000042379",1.620416880699,0.724502258873261,1.06490920647926e-05,"Esm1","endothelial cell-specific molecule 1","71690"
"236","ENSMUSG00000022468",2.4802965676035,3.00973898698524,1.30619138106412e-26,"Endou","endonuclease, polyU-specific","19011"
"982","ENSMUSG00000074364",1.15182532707584,4.33805842172773,2.11289046142321e-16,"Ehd2","EH-domain containing 2","259300"
"889","ENSMUSG00000059327",1.40138254985195,2.64383240477501,6.15282119703421e-11,"Eda","ectodysplasin-A","13607"
"881","ENSMUSG00000058070",-1.65777959962694,6.89733965556583,1.17025237501552e-16,"Eml1","echinoderm microtubule associated protein like 1","68519"
"647","ENSMUSG00000037868",2.40479245201989,1.30329028639832,1.4988684692664e-15,"Egr2","early growth response 2","13654"
"657","ENSMUSG00000038418",1.56020279908729,5.56436505648508,2.85593344129366e-06,"Egr1","early growth response 1","13653"
"493","ENSMUSG00000031103",1.99163881396795,1.79131257245414,1.27163871620713e-21,"Elf4","E74-like factor 4 (ets domain transcription factor)","56501"
"468","ENSMUSG00000030409",1.14288195183751,4.64425235913734,1.41890934478856e-10,"Dmpk","dystrophia myotonica-protein kinase","13400"
"356","ENSMUSG00000026564",1.98624506052331,0.793691734704729,1.42605571449546e-06,"Dusp27","dual specificity phosphatase 27 (putative)","240892"
"279","ENSMUSG00000024190",1.28364295164838,5.01559385368381,3.01403710023474e-06,"Dusp1","dual specificity phosphatase 1","19252"
"164","ENSMUSG00000020182",1.87764709258737,5.35207498802854,3.08993804692484e-11,"Ddc","dopa decarboxylase","13195"
"937","ENSMUSG00000068335",1.88676231552951,2.1958064107483,7.61340750310186e-22,"Dok1","docking protein 1","13448"
"160","ENSMUSG00000020108",1.47606641647007,6.74827279966058,2.11261881082735e-11,"Ddit4","DNA-damage-inducible transcript 4","74747"
"625","ENSMUSG00000036875",1.08798809694963,1.93672878350229,4.39626261617493e-07,"Dna2","DNA replication helicase/nuclease 2","327762"
"422","ENSMUSG00000028974",-1.32507796199829,6.59154165591959,2.1588703228443e-24,"Dffa","DNA fragmentation factor, alpha subunit","13347"
"131","ENSMUSG00000017830",1.68903532732098,1.8295745534835,3.10852406009391e-09,"Dhx58","DEXH (Asp-Glu-X-His) box polypeptide 58","80861"
"334","ENSMUSG00000026208",1.49177893433834,2.28080196655918,0.0084822856331277,"Des","desmin","13346"
"94","ENSMUSG00000009092",-1.23467030931025,0.784295902685596,2.21476605138781e-06,"Derl3","Der1-like domain family, member 3","70377"
"375","ENSMUSG00000027173",-1.41769551606598,2.45239865111324,2.0452724390364e-08,"Depdc7","DEP domain containing 7","211896"
"209","ENSMUSG00000021697",-1.98755081281886,1.78116965258307,7.20805119264346e-11,"Depdc1b","DEP domain containing 1B","218581"
"54","ENSMUSG00000003812",1.3036721418385,3.25197763606849,7.34842302260496e-19,"Dnase2a","deoxyribonuclease II alpha","13423"
"40","ENSMUSG00000002668",1.28009768675056,0.615901775450178,2.69588796491643e-05,"Dennd1c","DENN/MADD domain containing 1C","70785"
"37","ENSMUSG00000002332",2.18558981596918,7.67045175109722,1.14234782378038e-65,"Dhrs1","dehydrogenase/reductase (SDR family) member 1","52585"
"838","ENSMUSG00000052085",1.05047391443847,3.48435750207412,4.20707184446684e-08,"Dock8","dedicator of cytokinesis 8","76088"
"162","ENSMUSG00000020143",1.50973419962121,3.90408404194519,7.44972215604727e-19,"Dock2","dedicator of cyto-kinesis 2","94176"
"648","ENSMUSG00000037921",2.78833555754021,1.314471785453,4.45812013088242e-09,"Ddx60","DEAD (Asp-Glu-Ala-Asp) box polypeptide 60","234311"
"690","ENSMUSG00000040296",1.58676146860619,3.75167716398215,3.97776153673031e-11,"Ddx58","DEAD (Asp-Glu-Ala-Asp) box polypeptide 58","230073"
"644","ENSMUSG00000037725",1.3131459606469,1.71182154670505,1.6581248970269e-05,"Ckap2","cytoskeleton associated protein 2","80986"
"91","ENSMUSG00000007888",2.54248132083563,1.97780061388991,8.46119197788793e-36,"Crlf1","cytokine receptor-like factor 1","12931"
"132","ENSMUSG00000018008",1.58204673333496,4.33384338814999,3.6202780715614e-21,"Cyth4","cytohesin 4","72318"
"24","ENSMUSG00000001467",-1.52622972589341,6.88898157555796,2.80644251147544e-20,"Cyp51","cytochrome P450, family 51","13121"
"1007","ENSMUSG00000079057",1.4428510888295,3.95609266885707,4.20873524818943e-25,"Cyp4v3","cytochrome P450, family 4, subfamily v, polypeptide 3","102294"
"281","ENSMUSG00000024292",1.61651471315259,3.50819107380733,1.24008509931501e-35,"Cyp4f14","cytochrome P450, family 4, subfamily f, polypeptide 14","64385"
"920","ENSMUSG00000063415",1.45781865811331,2.75652189854463,0.000459915553046121,"Cyp26b1","cytochrome P450, family 26, subfamily b, polypeptide 1","232174"
"909","ENSMUSG00000061740",1.78525274471592,6.99075369800704,6.26095210052490e-12,"Cyp2d22","cytochrome P450, family 2, subfamily d, polypeptide 22","56448"
"482","ENSMUSG00000030785",2.65613127146751,0.854785895745619,2.18730839859771e-11,"Cox6a2","cytochrome c oxidase subunit VIa polypeptide 2","12862"
"115","ENSMUSG00000015340",4.01165114423598,3.8478122243967,6.60663542923196e-29,"Cybb","cytochrome b-245, beta polypeptide","13058"
"83","ENSMUSG00000006519",2.59510621926427,3.98747201866355,3.94171308552889e-71,"Cyba","cytochrome b-245, alpha polypeptide","13057"
"541","ENSMUSG00000032515",2.20276990195518,4.09125671023036,8.47675769185157e-13,"Csrnp1","cysteine-serine-rich nuclear protein 1","215418"
"401","ENSMUSG00000028195",4.6508985948465,5.47718424055274,1.96521243413361e-31,"Cyr61","cysteine rich protein 61","16007"
"934","ENSMUSG00000068129",5.97955870186072,2.09117745534344,2.12063351778636e-73,"Cst7","cystatin F (leukocystatin)","13011"
"411","ENSMUSG00000028551",1.04461809196647,1.36180431246968,3.44853644227803e-05,"Cdkn2c","cyclin-dependent kinase inhibitor 2C (p18, inhibits CDK4)","12580"
"261","ENSMUSG00000023067",2.86936250604989,7.1527723678283,1.20764410246163e-17,"Cdkn1a","cyclin-dependent kinase inhibitor 1A (P21)","12575"
"951","ENSMUSG00000070348",1.07499399901875,5.51680840919033,4.0435594829511e-11,"Ccnd1","cyclin D1","12443"
"1009","ENSMUSG00000079293",5.14016120813098,3.68343808811908,2.14314374594576e-58,"Clec7a","C-type lectin domain family 7, member a","56644"
"448","ENSMUSG00000029915",1.59179985074208,2.0312210154155,1.90147780578937e-14,"Clec5a","C-type lectin domain family 5, member a","23845"
"458","ENSMUSG00000030148",1.22413834159562,0.803844211976565,6.08283156310197e-10,"Clec4a2","C-type lectin domain family 4, member a2","26888"
"486","ENSMUSG00000030905",3.91564269870384,1.99249338105686,1.10581816158559e-30,"Crym","crystallin, mu","12971"
"813","ENSMUSG00000049130",1.3319638707987,0.978898246635715,1.57609202044362e-05,"C5ar1","complement component 5a receptor 1","12273"
