"","mouse_1.counts","mouse_2.counts","mouse_3.counts","mouse_4.counts","mouse_5.counts","mouse_6.counts","sum","Symbol","Name"
"ENSMUSG00000043885",6.48050842687982,4.61680909725223,6.53880115080361,3.48433998238318,3.90884785693117,7.68450339644849,32.7138099106985,"Slc36a4","solute carrier family 36 (proton/amino acid symporter), member 4"
"ENSMUSG00000043895",0.915724016841714,0.364484928730439,2.79327427801319,1.0840168834081,0.390884785693117,1.36008909671655,6.90847398940311,"S1pr2","sphingosine-1-phosphate receptor 2"
"ENSMUSG00000043909",28.7396460670323,31.527946335183,24.377666426297,31.6687789509938,22.0459019130918,30.8740224954656,169.233962188063,"Trp53bp1","transformation related protein 53 binding protein 1"
"ENSMUSG00000043913",0.774843398866066,1.45793971492176,1.90450518955445,2.94233154067913,1.40718522849522,0.544035638686619,9.03084071120324,"Ccdc60","coiled-coil domain containing 60"
"ENSMUSG00000043923",0.352201544939121,2.91587942984352,5.71351556866335,1.00658710602181,1.48536218563384,1.83612028056734,13.309666115669,"Ccdc84","coiled-coil domain containing 84"
"ENSMUSG00000043929",2.39497050558602,2.61214198923482,1.33315363268811,2.78747198590654,1.64171609991109,2.58416928376144,13.353623497088,"Klhl15","kelch-like 15"
"ENSMUSG00000043940",40.6440582859746,55.4017091670268,63.4200228121632,31.3590598414486,41.8246720691635,39.1025615306007,271.752083706377,"Wdfy3","WD repeat and FYVE domain containing 3"
"ENSMUSG00000043943",10.9886882021006,14.7008921254611,11.8714156815561,11.8467559401028,21.1859553845669,7.07246330292605,77.6661706367135,"Naalad2","N-acetylated alpha-linked acidic dipeptidase 2"
"ENSMUSG00000043953",28.3170042131053,24.6027326893047,30.7895005644636,17.8088487988474,16.5735149133881,17.0691181637927,135.160719342902,"Ccrl2","chemokine (C-C motif) receptor-like 2"
"ENSMUSG00000043962",67.2704950833721,71.5605410074096,81.6397891255674,47.851602424729,66.5285905249684,89.9698937477996,424.820911913846,"Thrap3","thyroid hormone receptor associated protein 3"
"ENSMUSG00000043964",17.610077246956,19.1354587583481,16.7596456680792,17.8088487988474,18.058877099022,11.6287617769265,101.001669348179,"Orai3","ORAI calcium release-activated calcium modulator 3"
"ENSMUSG00000043987",5.21258286509899,8.07941592019141,9.14162490986136,8.43984573510592,3.59614002837667,20.469340905584,54.9389503642184,"Cep164","centrosomal protein 164"
"ENSMUSG00000043991",3.38113483141556,6.01400132405225,9.45904244145376,9.13671373158255,5.31603308542639,4.89632074817957,38.2032461621101,"Pura","purine rich element binding protein A"
"ENSMUSG00000043998",0.704403089878242,0.789717345582619,1.96798869587293,0.387148886931464,1.79807001418834,2.2441470095823,7.8914750420359,"Mgat2","mannoside acetylglucosaminyltransferase 2"
"ENSMUSG00000044018",2.39497050558602,3.88783923979135,1.3966371390066,1.16144666079439,0.859946528524856,2.31215146441813,12.0129915381214,"Mrpl50","mitochondrial ribosomal protein L50"
"ENSMUSG00000044021",0.140880617975648,0.3037374406087,0.888769088458743,0.54200844170405,0.156353914277247,1.08807127737324,3.11982078039763,NA,NA
"ENSMUSG00000044026",0.563522471902593,0.24298995248696,0.888769088458743,0.232289332158878,0.312707828554493,0.816053458029929,3.0563321315916,"Slc35g1","solute carrier family 35, member G1"
"ENSMUSG00000044030",0.563522471902593,0.911212321826099,0.190450518955445,0.387148886931464,0.859946528524856,1.76811582573151,4.68039655387197,"Irf2bp1","interferon regulatory factor 2 binding protein 1"
"ENSMUSG00000044042",20.3572492974812,24.1775002724525,38.9153893732292,15.2536661450997,25.2511571557753,15.2329978832253,139.187960127263,"Fmn1","formin 1"
"ENSMUSG00000044043",1.05660463481736,0.364484928730439,1.26967012636963,0.54200844170405,0.93812348566348,1.63210691605986,5.80299853334482,"Pcdhb14","protocadherin beta 14"
"ENSMUSG00000044066",23.1748616569942,24.1167527843307,26.2186881095329,14.9439470355545,16.4171609991109,32.1661071373464,137.03751772287,"Cep68","centrosomal protein 68"
"ENSMUSG00000044067",0.493082162914769,0.668222369339139,1.52360415164356,0.929157328635514,1.09447739994073,2.2441470095823,6.95269042205601,"Gpr22","G protein-coupled receptor 22"
"ENSMUSG00000044068",6.55094873586765,3.94858672791309,7.17363621398843,2.55518265374766,12.5083131421797,9.24860585767252,41.9852733313691,"Zrsr1","zinc finger (CCCH type), RNA binding motif and serine/arginine rich 1"
"ENSMUSG00000044072",10.8478075841249,15.3691144948002,12.5062507447409,6.19438219090343,8.91217311380306,6.66443657391108,60.4941647022836,"Eml6","echinoderm microtubule associated protein like 6"
"ENSMUSG00000044092",1.40880617975648,1.2149497624348,1.07921960741419,0.464578664317757,0.625415657108987,1.63210691605986,6.42507678709207,"C130050O18Rik","RIKEN cDNA C130050O18 gene"
"ENSMUSG00000044098",10.9886882021006,16.7663067216002,19.3624694271369,12.4661941591931,7.42681092816921,19.9253052668974,86.9357747050975,"Rsbn1","rosbin, round spermatid basic protein 1"
"ENSMUSG00000044122",0.352201544939121,1.39719222680002,0.888769088458743,0.232289332158878,1.48536218563384,0.27201781934331,4.62783219733391,"Proca1","protein interacting with cyclin A1"
"ENSMUSG00000044145",0.281761235951297,0.546727393095659,0.76180207582178,1.0840168834081,0.390884785693117,1.36008909671655,4.4252814706865,"1810024B03Rik","RIKEN cDNA 1810024B03 gene"
"ENSMUSG00000044147",23.0339810390185,22.3550756288003,26.4091386284884,18.505716795324,21.4986632131214,21.9654389119722,133.768014216725,"Arf6","ADP-ribosylation factor 6"
"ENSMUSG00000044148",5.28302317408681,4.92054653786093,3.8090103791089,4.49092708840498,2.57983958557457,3.06020046761223,24.1435472326484,"1810030O07Rik","RIKEN cDNA 1810030O07 gene"
"ENSMUSG00000044149",2.95849297748862,5.77101137156529,3.8090103791089,1.70345510249844,2.03260088560421,6.05239648038864,22.3269671966541,"Nkrf","NF-kappaB repressing factor"
"ENSMUSG00000044150",8.03019522461196,7.22895108648705,5.14216401179701,4.02634842408723,11.1793048708231,5.64436975137367,41.2513333691801,"A830080D01Rik","RIKEN cDNA A830080D01 gene"
"ENSMUSG00000044155",3.16981390445209,4.43456663288701,3.68204336647194,2.1680337668162,2.42348567129732,6.12040093522446,21.998344277149,"Lsm8","LSM8 homolog, U6 small nuclear RNA associated"
"ENSMUSG00000044162",0.140880617975648,0.364484928730439,0.698318569503298,0.619438219090343,0.390884785693117,4.48829401916461,6.70230114015745,"Tnip3","TNFAIP3 interacting protein 3"
"ENSMUSG00000044167",7.32579213473371,11.9672551599828,7.80847127717324,9.29157328635514,10.9447739994073,6.59643211907526,53.9342979767274,"Foxo1","forkhead box O1"
"ENSMUSG00000044197",6.05786657295288,7.10745611024357,5.2056475181155,6.11695241351713,10.4757122565755,5.98439202555281,40.9480268969574,"Gpr146","G protein-coupled receptor 146"
"ENSMUSG00000044199",3.80377668534251,5.28503146659137,4.31687842965675,1.78088487988473,2.11077784274283,2.92419155794058,20.2215408621588,"S1pr4","sphingosine-1-phosphate receptor 4"
"ENSMUSG00000044221",8.94591924145367,12.2709926005915,10.6017455551864,10.3755901697632,7.97404962813958,13.804904331673,63.9732015268073,"Grsf1","G-rich RNA sequence binding factor 1"
"ENSMUSG00000044224",13.3132183986988,17.1915391384524,17.6484147565379,10.1433008376044,9.85029659946654,10.8127083188966,78.9594780496565,"Dnajc21","DnaJ heat shock protein family (Hsp40) member C21"
"ENSMUSG00000044244",0.986164325829539,3.3411118466957,0.952252594777225,1.47116577033956,0.46906174283174,1.22408018704489,8.44383646751865,"Il20rb","interleukin 20 receptor beta"
"ENSMUSG00000044250",1.7610077246956,1.27569725055654,0.571351556866335,1.39373599295327,1.79807001418834,2.92419155794058,9.72405409720066,"Pced1b","PC-esterase domain containing 1B"
"ENSMUSG00000044252",4.29685884825728,4.49531412100875,4.76126297388612,3.01976131806542,4.3779095997629,3.74024501597051,24.691351876951,"Osbpl1a","oxysterol binding protein-like 1A"
"ENSMUSG00000044254",11.6930912919788,13.546689851148,15.4899755417095,7.35582885169782,7.19228005675334,6.93645439325439,62.2143199865419,"Pcsk9","proprotein convertase subtilisin/kexin type 9"
"ENSMUSG00000044285",0.281761235951297,0.911212321826099,0.507868050547853,0.232289332158878,0.0781769571386233,0.680044548358274,2.69135244598102,NA,NA
"ENSMUSG00000044308",29.9371313198253,48.6587379855137,42.3434987144273,21.7577674455483,39.4011863978661,41.8907441788697,223.98906604205,"Ubr3","ubiquitin protein ligase E3 component n-recognin 3"
"ENSMUSG00000044317",1.83144803368343,1.94391961989568,5.5230650497079,1.16144666079439,2.97072437126769,1.63210691605986,15.0627106514089,"Gpr4","G protein-coupled receptor 4"
"ENSMUSG00000044340",4.50817977522075,7.22895108648705,6.2213836192112,4.72321642056386,4.3779095997629,2.78818264826892,29.8478231495147,"Phlpp1","PH domain and leucine rich repeat protein phosphatase 1"
"ENSMUSG00000044345",0,0.607474881217399,1.14270311373267,1.23887643818069,0.156353914277247,0.884057912865756,4.02946626027376,"Marveld1","MARVEL (membrane-associating) domain containing 1"
"ENSMUSG00000044348",5.84654564598941,5.22428397846963,6.2213836192112,2.63261243113396,5.00332525687189,6.52842766423943,31.4565785959155,"Slc25a53","solute carrier family 25, member 53"
"ENSMUSG00000044349",2.39497050558602,11.6635177193741,9.71297646672769,75.1843138420903,10.3193583422983,7.68450339644849,116.959640272525,"Snhg11","small nucleolar RNA host gene 11"
"ENSMUSG00000044350",61.6352703643462,56.6166589294616,41.8356306638794,24.854958541,37.2122315979847,54.5395727783336,276.694322875005,"Lacc1","laccase (multicopper oxidoreductase) domain containing 1"
"ENSMUSG00000044365",0.211320926963473,0.0607474881217399,0.38090103791089,0.54200844170405,0.859946528524856,0.884057912865756,2.93898233609076,"Cxxc4","CXXC finger 4"
"ENSMUSG00000044367",1.62012710671996,0.850464833704359,1.90450518955445,1.0840168834081,1.09447739994073,0.748049003194101,7.30164041652169,"Slc16a13","solute carrier family 16 (monocarboxylic acid transporters), member 13"
"ENSMUSG00000044408",3.09937359546426,4.00933421603483,1.96798869587293,2.55518265374766,5.55056395684225,3.60423610629885,20.7866792242608,"Sptssa","serine palmitoyltransferase, small subunit A"
"ENSMUSG00000044433",0.211320926963473,0.18224246436522,0.507868050547853,1.62602532511215,1.79807001418834,1.36008909671655,5.68561587789358,"Camsap3","calmodulin regulated spectrin-associated protein family, member 3"
"ENSMUSG00000044442",3.31069452242774,4.79905156161745,2.22192272114686,2.86490176329283,1.64171609991109,1.83612028056734,16.6744069489633,"N6amt1","N-6 adenine-specific DNA methyltransferase 1 (putative)"
"ENSMUSG00000044447",1.26792556178084,3.82709175166961,4.88822998652309,3.79405909192835,0.390884785693117,7.61649894161267,21.7846901192077,"Dock5","dedicator of cytokinesis 5"
"ENSMUSG00000044456",22.1886973311646,18.8317213177394,28.3771273243613,19.822023010891,22.1240788702304,17.6811582573151,129.024806111702,"Rin3","Ras and Rab interactor 3"
"ENSMUSG00000044461",1.26792556178084,0.546727393095659,0.317417531592408,0.619438219090343,0.23453087141587,0.748049003194101,3.73408858016922,"Shisa2","shisa family member 2"
"ENSMUSG00000044465",3.16981390445209,7.10745611024357,5.2056475181155,7.20096929692523,9.3812348566348,3.94425838047799,36.0093800668492,"Fam160a2","family with sequence similarity 160, member A2"
"ENSMUSG00000044468",43.672991572451,54.5512443333224,60.2458474962391,37.0888633680343,47.2188821117285,68.6164949293498,311.394323811125,"Fam46c","family with sequence similarity 46, member C"
"ENSMUSG00000044469",0,0.12149497624348,0.825285582140261,0,2.57983958557457,0.612040093522446,4.13866023748076,"Tnfaip8l1","tumor necrosis factor, alpha-induced protein 8-like 1"
"ENSMUSG00000044471",7.46667275270936,9.29436568262621,4.63429596124916,4.87807597533645,2.03260088560421,5.57636529653785,33.8823765540632,"Lncpint","long non-protein coding RNA, Trp53 induced transcript"
"ENSMUSG00000044475",0.986164325829539,1.5186872030435,4.06294440438282,1.85831465727103,2.73619349985182,1.90412473540317,13.0664288257819,"Ascc1","activating signal cointegrator 1 complex subunit 1"
"ENSMUSG00000044477",3.16981390445209,3.15886938233048,5.39609803707094,3.17462087283801,2.81437045699044,1.90412473540317,19.6178973890851,"Zfand3","zinc finger, AN1-type domain 3"
"ENSMUSG00000044496",3.09937359546426,2.06541459613916,2.4123732401023,1.39373599295327,0.93812348566348,5.23634302235871,15.1453639326812,"2510039O18Rik","RIKEN cDNA 2510039O18 gene"
"ENSMUSG00000044501",1.69056741570778,1.39719222680002,1.01573610109571,1.70345510249844,2.57983958557457,2.17614255474648,10.562932986423,"Zfp758","zinc finger protein 758"
"ENSMUSG00000044502",3.59245575837903,3.82709175166961,2.03147220219141,3.79405909192835,2.26713175702008,3.60423610629885,19.1164466674873,"Bod1","biorientation of chromosomes in cell division 1"
"ENSMUSG00000044533",7.32579213473371,3.94858672791309,4.76126297388612,3.32948042761059,2.81437045699044,7.00445884809022,29.1839515692242,"Rps2","ribosomal protein S2"
"ENSMUSG00000044551",0.422641853926945,0.911212321826099,0.698318569503298,1.70345510249844,0.156353914277247,1.15607573220907,5.0480574942411,"9930012K11Rik","RIKEN cDNA 9930012K11 gene"
"ENSMUSG00000044573",1.33836587076866,0.911212321826099,2.53934025273927,0.774297773862928,0.93812348566348,1.97212919023899,8.47346889509943,"Acp1","acid phosphatase 1, soluble"
"ENSMUSG00000044583",40.7849389039502,41.0045544821744,71.9902961651582,24.854958541,48.9387751687782,67.3244102874691,294.89793354853,"Tlr7","toll-like receptor 7"
"ENSMUSG00000044600",13.5949796346501,12.7569725055654,13.9028878837475,16.9571212475981,8.44311137097132,8.97658803832921,74.6316606808616,"Smim7","small integral membrane protein 7"
"ENSMUSG00000044617",4.3672991572451,6.62147620526965,5.71351556866335,1.00658710602181,1.87624697132696,1.76811582573151,21.3532408342584,"Zbtb39","zinc finger and BTB domain containing 39"
"ENSMUSG00000044626",3.94465730331815,5.71026388344355,3.23765882224256,1.54859554772586,2.03260088560421,3.40022274179137,19.8739991841257,"Liph","lipase, member H"
"ENSMUSG00000044627",4.22641853926945,3.15886938233048,1.07921960741419,3.94891864670093,1.3290082713566,4.28428065465712,18.0267151017288,"Swi5","SWI5 recombination repair homolog (yeast)"
"ENSMUSG00000044629",6.90315028080677,3.15886938233048,2.98372479696864,1.16144666079439,1.87624697132696,3.53623165146302,19.6196697436903,"Cnrip1","cannabinoid receptor interacting protein 1"
"ENSMUSG00000044636",3.80377668534251,1.94391961989568,4.18991141701979,0.619438219090343,3.3616091569608,3.12820492244806,17.0468600207572,"Csrnp2","cysteine-serine-rich nuclear protein 2"
"ENSMUSG00000044667",2.53585112356167,1.57943469116524,0.888769088458743,0.929157328635514,0.859946528524856,0.136008909671655,6.92916767001768,"Plppr4","phospholipid phosphatase related 4"
"ENSMUSG00000044700",0.633962780890418,2.1261620842609,1.84102168323597,3.09719109545171,1.48536218563384,5.98439202555281,15.1680918550256,"Tmem201","transmembrane protein 201"
"ENSMUSG00000044702",1.19748525279301,1.8224246436522,2.66630726537623,0.464578664317757,1.64171609991109,1.36008909671655,9.15260102276683,"Palb2","partner and localizer of BRCA2"
"ENSMUSG00000044708",3.09937359546426,4.55606160913049,4.82474648020461,3.40691020499688,1.3290082713566,3.60423610629885,20.8203362674517,"Kcnj10","potassium inwardly-rectifying channel, subfamily J, member 10"
"ENSMUSG00000044712",3.87421699433033,2.91587942984352,3.1106918096056,3.79405909192835,5.39421004256501,4.82831629334374,23.9173736616165,"Slc38a6","solute carrier family 38, member 6"
"ENSMUSG00000044715",0.704403089878242,1.45793971492176,0.190450518955445,0.696867996476635,3.43978611409943,1.29208464188072,7.78153207621223,"Gskip","GSK3B interacting protein"
"ENSMUSG00000044730",0.563522471902593,1.57943469116524,1.33315363268811,0.851727551249221,0.70359261424761,1.22408018704489,6.25551114829767,NA,NA
"ENSMUSG00000044749",0.704403089878242,0.607474881217399,0.444384544229372,2.1680337668162,0.625415657108987,0.612040093522446,5.16175203277264,"Abca6","ATP-binding cassette, sub-family A (ABC1), member 6"
"ENSMUSG00000044763",1.54968679773213,1.70092966740872,1.46012064532508,2.71004220852025,0.859946528524856,2.38015591925396,10.660881766765,"Trmt10c","tRNA methyltransferase 10C"
"ENSMUSG00000044768",15.0742261233944,24.056005296209,16.9500961870346,19.4348741239595,17.5898153561902,29.921960127764,123.026977214552,"D1Ertd622e","DNA segment, Chr 1, ERATO Doi 622, expressed"
"ENSMUSG00000044783",6.90315028080677,11.5420227431306,8.44330634035806,10.0658710602181,16.5735149133881,14.6209577897029,68.1488231276045,"A730008H23Rik","RIKEN cDNA A730008H23 gene"
"ENSMUSG00000044786",2770.76955403606,2976.32318052465,2918.20981844796,1741.31826364034,1462.37816023509,2108.07009545581,13977.0690723399,"Zfp36","zinc finger protein 36"
"ENSMUSG00000044788",1.05660463481736,1.8224246436522,1.58708765796204,1.31630621556698,1.09447739994073,0.748049003194101,7.62494955513341,"Fads6","fatty acid desaturase domain family, member 6"
"ENSMUSG00000044791",113.62021839736,152.779932626176,133.505813787767,78.7460836018598,96.079480323368,108.195087643801,682.926616380332,"Setd2","SET domain containing 2"
"ENSMUSG00000044792",21.7660554772377,18.4064889008872,18.2832498197227,10.9175986114673,10.0848274708824,12.2408018704489,91.6990221506462,"Isca1","iron-sulfur cluster assembly 1"
"ENSMUSG00000044795",1.69056741570778,4.73830407349571,3.68204336647194,1.85831465727103,1.64171609991109,4.62430292883626,18.2352485416938,"Cyb5d1","cytochrome b5 domain containing 1"
"ENSMUSG00000044807",1.7610077246956,3.037374406087,1.33315363268811,1.0840168834081,2.18895479988145,2.38015591925396,11.7846633660142,"Zfp354c","zinc finger protein 354C"
"ENSMUSG00000044811",7.18491151675807,6.43923374090443,7.30060322662539,5.65237374919938,4.76879438545602,5.64436975137367,36.990286370317,"Cd300c2","CD300C molecule 2"
"ENSMUSG00000044813",0.915724016841714,0.546727393095659,0.126967012636963,0.232289332158878,1.3290082713566,0.476031183850792,3.6267472099406,"Shb","src homology 2 domain-containing transforming protein B"
"ENSMUSG00000044827",22.4000182581281,20.7148934495133,15.1725580101171,20.1317421204361,24.9384493272208,18.7692295346884,122.126890700104,"Tlr1","toll-like receptor 1"
"ENSMUSG00000044847",3.02893328647644,1.88317213177394,0.190450518955445,0.54200844170405,0.547238699970363,0.408026729014964,6.5998298078952,"Lsm11","U7 snRNP-specific Sm-like protein LSM11"
"ENSMUSG00000044864",4.71950070218422,2.7336369654783,2.85675778433167,3.01976131806542,4.29973264262428,4.08026729014964,21.7096567028335,"Ankrd50","ankyrin repeat domain 50"
"ENSMUSG00000044876",3.80377668534251,0.546727393095659,1.14270311373267,0.696867996476635,0.625415657108987,0.748049003194101,7.56353984895056,"Zfp444","zinc finger protein 444"
"ENSMUSG00000044881",5.21258286509899,1.15420227431306,4.57081245493068,1.70345510249844,1.95442392846558,6.32441429973195,20.9198909250387,"Coa4","cytochrome c oxidase assembly factor 4"
"ENSMUSG00000044894",1.33836587076866,1.33644473867828,2.66630726537623,2.24546354420249,1.56353914277247,2.31215146441813,11.4622720262163,"Uqcrq","ubiquinol-cytochrome c reductase, complex III subunit VII"
"ENSMUSG00000044906",1.7610077246956,1.5186872030435,1.26967012636963,2.78747198590654,1.95442392846558,0.884057912865756,10.1753188813466,"4930503L19Rik","RIKEN cDNA 4930503L19 gene"
"ENSMUSG00000044923",1.33836587076866,0.0607474881217399,1.07921960741419,0.309719109545171,0.46906174283174,0.612040093522446,3.86915391220395,"Olfr1030","olfactory receptor 1030"
"ENSMUSG00000044934",2.25408988761037,2.49064701299134,2.4123732401023,3.79405909192835,1.79807001418834,2.51616482892561,15.2654040757463,"Zfp367","zinc finger protein 367"
"ENSMUSG00000044937",0.493082162914769,0.911212321826099,0.444384544229372,0.0774297773862928,2.50166262843595,0.612040093522446,5.03981152831492,"Ttc41","tetratricopeptide repeat domain 41"
"ENSMUSG00000044948",3.02893328647644,2.7336369654783,2.09495570850989,0.619438219090343,1.71989305704971,4.42028956432878,14.6171468009335,"Itprip","inositol 1,4,5-triphosphate receptor interacting protein"
"ENSMUSG00000044950",41.2075807578771,50.6634050935311,52.2469257001104,40.2634842408723,36.4304620265985,41.754735269198,262.566593088187,"Pwwp2a","PWWP domain containing 2A"
"ENSMUSG00000044952",3.94465730331815,1.8224246436522,4.25339492333827,2.40032309897508,6.09780265681262,1.90412473540317,20.4227273614995,"Kctd21","potassium channel tetramerisation domain containing 21"
"ENSMUSG00000044957",0.563522471902593,1.45793971492176,0.634835063184816,0.929157328635514,0.547238699970363,1.22408018704489,5.35677346565994,"Pp2d1","protein phosphatase 2C-like domain containing 1"
"ENSMUSG00000044982",0.704403089878242,3.28036435857396,0.38090103791089,1.54859554772586,0.547238699970363,0.340022274179137,6.80152500823844,"Sft2d3","SFT2 domain containing 3"
"ENSMUSG00000044991",1.90188834267125,2.67288947735656,1.26967012636963,2.47775287636137,2.03260088560421,0.884057912865756,11.2388596212288,"1110034G24Rik","RIKEN cDNA 1110034G24 gene"
"ENSMUSG00000045005",4.43773946623292,3.70559677542613,5.90396608761879,3.17462087283801,2.26713175702008,2.92419155794058,22.4132465170765,"Fzd5","frizzled class receptor 5"
"ENSMUSG00000045009",3.87421699433033,3.15886938233048,0.571351556866335,3.2520506502243,1.40718522849522,5.7123742062095,17.9760480184562,"Prrt3","proline-rich transmembrane protein 3"
"ENSMUSG00000045019",3.16981390445209,0.3037374406087,2.66630726537623,14.4019385938505,6.01962569967399,0.340022274179137,26.9014451781406,"Acer1","alkaline ceramidase 1"
"ENSMUSG00000045038",1.69056741570778,10.8130528856697,6.98318569503298,2.40032309897508,8.13040354241682,5.16833856752288,35.1858712053252,"Prkce","protein kinase C, epsilon"
"ENSMUSG00000045039",3.16981390445209,3.46260682293917,3.87249388542738,4.95550575272274,2.73619349985182,1.42809355155238,19.6247074169456,"Megf8","multiple EGF-like-domains 8"
"ENSMUSG00000045071",1.69056741570778,2.85513194172178,3.8090103791089,4.80064619795016,3.04890132840631,2.2441470095823,18.4484042724772,"E130308A19Rik","RIKEN cDNA E130308A19 gene"
"ENSMUSG00000045078",34.0226692411191,41.6727768515136,39.0423563858662,20.7511803395265,24.703918455805,44.6789268271386,204.871828100969,"Rnf216","ring finger protein 216"
"ENSMUSG00000045092",5.63522471902593,2.49064701299134,4.12642791070131,2.63261243113396,3.83067089979254,8.77257467382173,27.4881576474668,"S1pr1","sphingosine-1-phosphate receptor 1"
"ENSMUSG00000045095",6.90315028080677,5.95325383593051,7.11015270766994,6.58153107783489,9.53758877091204,10.3366771350458,46.4223538081999,"Magi1","membrane associated guanylate kinase, WW and PDZ domain containing 1"
"ENSMUSG00000045098",34.0226692411191,39.1821298385222,40.0580924869619,29.9653238484953,27.4401119556568,37.4024501597051,208.07077753046,"Kmt5b","lysine methyltransferase 5B"
"ENSMUSG00000045100",1.69056741570778,2.49064701299134,4.38036193597523,2.63261243113396,0.390884785693117,1.08807127737324,12.6731448588747,"Slc25a26","solute carrier family 25 (mitochondrial carrier, phosphate carrier), member 26"
"ENSMUSG00000045103",0.704403089878242,0.668222369339139,0.571351556866335,5.72980352658567,1.17265435707935,1.02006682253741,9.86650172228615,"Dmd","dystrophin, muscular dystrophy"
"ENSMUSG00000045106",0.704403089878242,0.607474881217399,0.76180207582178,1.00658710602181,1.64171609991109,1.29208464188072,6.01406789473104,"Ccdc73","coiled-coil domain containing 73"
"ENSMUSG00000045107",0.915724016841714,0.728969857460879,1.20618662005115,0.851727551249221,2.11077784274283,0.204013364507482,6.01739925285328,"Saysd1","SAYSVFN motif domain containing 1"
"ENSMUSG00000045128",9.57988202234409,13.0607099461741,9.64949296040921,12.8533430461246,10.7102431279914,11.424748412419,67.2784195154624,"Rpl18a","ribosomal protein L18A"
"ENSMUSG00000045132",1.54968679773213,1.03270729806958,0.126967012636963,0.851727551249221,0.46906174283174,0.544035638686619,4.57418604120625,"Olfr620","olfactory receptor 620"
"ENSMUSG00000045136",4.22641853926945,5.16353649034789,7.74498777085476,2.94233154067913,1.25083131421797,4.42028956432878,25.748395219698,"Tubb2b","tubulin, beta 2B class IIB"
"ENSMUSG00000045140",0.493082162914769,1.27569725055654,0.317417531592408,1.00658710602181,0.547238699970363,1.56410246122403,5.20412521227991,"Pigw","phosphatidylinositol glycan anchor biosynthesis, class W"
"ENSMUSG00000045160",0.774843398866066,2.91587942984352,2.79327427801319,2.47775287636137,2.11077784274283,1.02006682253741,12.0925946483644,"Bola3","bolA-like 3 (E. coli)"
"ENSMUSG00000045165",1.05660463481736,0.971959809947838,2.79327427801319,2.09060398942991,1.95442392846558,3.06020046761223,11.9270671082861,"AI467606","expressed sequence AI467606"
"ENSMUSG00000045193",1.62012710671996,1.33644473867828,0.444384544229372,4.80064619795016,0.859946528524856,1.70011137089568,10.7616604869983,"Cirbp","cold inducible RNA binding protein"
"ENSMUSG00000045205",36.065438201766,42.280251732731,37.3917852215857,31.5913491736075,45.1081042689856,58.4838311588115,250.920759757487,"Dpy19l4","dpy-19-like 4 (C. elegans)"
"ENSMUSG00000045210",33.7409080051678,40.4578270890788,37.3917852215857,18.1185679083925,28.3000584841816,37.1984367951976,195.207583503604,"Vcpip1","valosin containing protein (p97)/p47 complex interacting protein 1"
"ENSMUSG00000045215",0.493082162914769,2.1261620842609,3.99946089806434,1.23887643818069,3.28343219982218,0.204013364507482,11.3450271477504,"Asxl3","additional sex combs like 3 (Drosophila)"
"ENSMUSG00000045216",9.86164325829539,13.8504272917567,15.2995250227541,11.8467559401028,14.2282061992294,11.832775141434,76.9193328535724,"Hs6st1","heparan sulfate 6-O-sulfotransferase 1"
"ENSMUSG00000045252",1.97232865165908,1.2149497624348,0.76180207582178,1.70345510249844,1.09447739994073,1.02006682253741,7.76707981489223,"Zfp574","zinc finger protein 574"
"ENSMUSG00000045268",3.66289606736686,5.34577895471311,7.36408673294387,5.11036530749533,4.06520177120841,7.61649894161267,33.1648277753402,"Zfp691","zinc finger protein 691"
"ENSMUSG00000045275",0.563522471902593,0.607474881217399,3.74552687279042,2.1680337668162,0.0781769571386233,1.15607573220907,8.3188106820743,"Lca5l","Leber congenital amaurosis 5-like"
"ENSMUSG00000045282",7.74843398866066,5.16353649034789,7.36408673294387,5.18779508488162,4.22155568548566,5.37235193203036,35.0577599143501,"Tmem86b","transmembrane protein 86B"
"ENSMUSG00000045287",9.57988202234409,9.5981031232349,10.3478115299125,5.65237374919938,9.14670398521893,6.12040093522446,50.4452753451343,"Rtn4rl1","reticulon 4 receptor-like 1"
"ENSMUSG00000045294",15.637748595297,22.7195605575307,20.2512385155956,21.2157590038442,17.7461692704675,39.0345570757649,136.6050330185,"Insig1","insulin induced gene 1"
"ENSMUSG00000045302",4.29685884825728,4.67755658537397,7.93543828981021,3.32948042761059,2.73619349985182,3.87625392564216,26.851781576546,"Preb","prolactin regulatory element binding"
"ENSMUSG00000045312",50.9987837071847,75.9951076402966,61.7694516478826,45.9158579900716,107.493316065607,68.8205082938573,410.9930253449,"Lhfpl2","lipoma HMGIC fusion partner-like 2"
"ENSMUSG00000045316",1.83144803368343,0.911212321826099,1.01573610109571,0,0.93812348566348,1.56410246122403,6.26062240349274,"Fahd1","fumarylacetoacetate hydrolase domain containing 1"
"ENSMUSG00000045322",12.6792556178084,15.0046295660698,15.680426060665,14.7890874807819,11.8047205279321,12.1727974156131,82.1309166688702,"Tlr9","toll-like receptor 9"
"ENSMUSG00000045326",0.422641853926945,0.425232416852179,4.57081245493068,1.0840168834081,3.51796307123805,5.50836084170202,15.529027522058,"Fndc7","fibronectin type III domain containing 7"
"ENSMUSG00000045328",4.3672991572451,2.97662691796526,9.90342698568314,5.4200844170405,2.03260088560421,7.54849448677684,32.248532850315,"Cenpe","centromere protein E"
