"","SRR2157283.counts","SRR2157284.counts","SRR2157286.counts","SRR2157287.counts","avg","Symbol","Name"
"ENSMUSG00000036923",0.415049637602003,0.622037915529457,0.635145063455338,0.536870666782631,2.20910328336943,"Stox1","storkhead box 1"
"ENSMUSG00000036928",7.34119046508543,5.06112667635331,2.00572125301686,4.80627073119688,19.2143091256525,"Stag3","stromal antigen 3"
"ENSMUSG00000036931",42.3610036377544,52.7601250171803,63.8822219085868,71.4293639519367,230.432714515458,"Nfkbid","nuclear factor of kappa light polypeptide gene enhancer in B cells inhibitor, delta"
"ENSMUSG00000036932",28.8978310180395,26.9455515227078,24.5366566619062,29.1699728951896,109.550012097843,"Aifm1","apoptosis-inducing factor, mitochondrion-associated 1"
"ENSMUSG00000036934",7.15960624863455,8.25613960611824,7.42116863616237,8.33427797005417,31.1711924609693,"4921524J17Rik","RIKEN cDNA 4921524J17 gene"
"ENSMUSG00000036940",66.511704425721,70.8557734689463,70.6348167937436,75.1618933495683,283.164188037979,"Kdm1a","lysine (K)-specific demethylase 1A"
"ENSMUSG00000036941",20.9081254942009,21.2058380294133,23.5003673478475,19.6852577820298,85.2995886534915,"Elac1","elaC ribonuclease Z 1"
"ENSMUSG00000036943",95.5392384555111,82.3917493569471,54.0876164563545,75.0085017304876,307.0271059993,"Rab8b","RAB8B, member RAS oncogene family"
"ENSMUSG00000036944",44.1509051999131,55.2200022285922,50.209888700522,55.042025980143,204.62282210917,"Tmem71","transmembrane protein 71"
"ENSMUSG00000036948",111.648352514939,100.770142315772,86.4131573174762,95.0261080205256,393.857760168713,"BC037034","cDNA sequence BC037034"
"ENSMUSG00000036955",22.4645616352084,22.2802671562369,20.6589289060736,25.3351824181708,90.7389401156897,"Kif1bp","KIF1 binding protein"
"ENSMUSG00000036959",18.3400058615385,14.2503231557657,7.42116863616237,11.55550197075,51.5669996242166,"Bcorl1","BCL6 co-repressor-like 1"
"ENSMUSG00000036964",0.544752649352629,0.791684619764763,0.73543112610618,0.511305396935839,2.58317379215941,"Trim17","tripartite motif-containing 17"
"ENSMUSG00000036966",35.434862810271,38.1987829036498,37.3732726812141,37.5553814049374,148.562299800072,"Spryd3","SPRY domain containing 3"
"ENSMUSG00000036968",20.519016458949,18.6611374658837,18.920637153459,18.918299686626,77.0190907649178,"Cnpy4","canopy FGF signaling regulator 4"
"ENSMUSG00000036975",7.67841829563706,7.32308273282406,7.92259894941658,8.69219174790926,31.616291725787,"Tmem177","transmembrane protein 177"
"ENSMUSG00000036977",6.92614082748343,7.88857174694174,6.91973832290815,7.64401568419079,29.3784665815241,"Anapc10","anaphase promoting complex subunit 10"
"ENSMUSG00000036980",28.8200092109891,23.8353619450605,25.9072328514677,25.2073560689368,103.769960076454,"Taf6","TATA-box binding protein associated factor 6"
"ENSMUSG00000036983",7.02990323688393,7.04033822576521,5.41544738314551,6.95375339832741,26.4394422441221,"Tfb1m","transcription factor B1, mitochondrial"
"ENSMUSG00000036985",35.7720906408226,35.4844356358849,30.821249921359,31.3174555623201,133.395231760387,"Zdhhc9","zinc finger, DHHC domain containing 9"
"ENSMUSG00000036986",315.411783975172,345.881355485084,424.243473700615,363.614833030922,1449.15144619179,"Pml","promyelocytic leukemia"
"ENSMUSG00000036989",14.9936681583724,17.1625915784718,19.2214953414115,16.1316852733257,67.5094403515814,"Trim3","tripartite motif-containing 3"
"ENSMUSG00000036990",138.652519561419,159.86374429107,182.754634837386,166.659994131237,647.930892821112,"Otud4","OTU domain containing 4"
"ENSMUSG00000036992",21.2972345294528,16.3709069587071,12.8366160193079,17.4610793053589,67.9658368128266,"Nxt1","NTF2-related export protein 1"
"ENSMUSG00000037001",9.59802286954632,11.1684080288243,12.8700447068582,11.8878504787583,45.5243260839871,"Zfp39","zinc finger protein 39"
"ENSMUSG00000037007",16.3166388782287,17.614982789766,17.5834896514478,17.8956888927544,69.4108002121968,"Zfp113","zinc finger protein 113"
"ENSMUSG00000037012",112.141223959591,85.3322922303591,65.1859407230478,93.9268014171136,356.586258330112,"Hk1","hexokinase 1"
"ENSMUSG00000037013",77.5364604245242,78.0940328496527,81.4991402475849,80.5306000173946,317.660233539156,"Ss18","SS18, nBAF chromatin remodeling complex subunit"
"ENSMUSG00000037017",13.6966380408661,15.1268311276481,16.9817732755427,17.4355140355121,63.2407564795691,"Zscan21","zinc finger and SCAN domain containing 21"
"ENSMUSG00000037020",15.0455493630726,13.7979319444716,9.96174888998372,12.2968947963069,51.1021249938348,"Wdr62","WD repeat domain 62"
"ENSMUSG00000037022",8.76792359434231,10.6594679161184,11.298896391995,8.69219174790926,39.4184796503649,"Mmaa","methylmalonic aciduria (cobalamin deficiency) type A"
"ENSMUSG00000037029",40.415458461495,44.1646920025914,48.2041674475051,46.5032258513145,179.287543762906,"Zfp146","zinc finger protein 146"
"ENSMUSG00000037032",2.8794068608639,3.95842309882381,3.84429906828231,3.83479047701879,14.5169195049888,"Apbb1","amyloid beta (A4) precursor protein-binding, family B, member 1"
"ENSMUSG00000037049",35.9536748572735,31.554286987767,32.4926842988731,39.5750377228339,139.575683866747,"Smpd1","sphingomyelin phosphodiesterase 1, acid lysosomal"
"ENSMUSG00000037058",130.870338856382,140.750215613892,146.484508845331,165.841905496139,583.946968811744,"Paip2","polyadenylate-binding protein-interacting protein 2"
"ENSMUSG00000037062",129.936477171777,130.854157866833,133.815036263775,146.744648920586,541.35032022297,"Sh3glb1","SH3-domain GRB2-like B1 (endophilin)"
"ENSMUSG00000037070",34.9938725703189,32.4025205089435,32.726685111725,38.1689478812604,138.292026072248,"Rbmxl1","RNA binding motif protein, X-linked like-1"
"ENSMUSG00000037071",944.756737591559,1047.87941761078,1272.9644219147,1083.25161394827,4348.85219106531,"Scd1","stearoyl-Coenzyme A desaturase 1"
"ENSMUSG00000037072",105.837657588511,88.046639498124,73.6433986732689,95.9464577350101,363.474153494914,"Selenof","selenoprotein F"
"ENSMUSG00000037075",63.5285351554566,65.3705300320047,65.3530841607992,69.8443172214356,264.096466569696,"Rnf139","ring finger protein 139"
"ENSMUSG00000037085",11.4138650340551,11.9600926485891,10.8643234538413,12.4502864153877,46.6885675518732,"Trmt12","tRNA methyltranferase 12"
"ENSMUSG00000037089",42.8019938777066,34.6927510161201,31.5901097350155,34.9221586107178,144.00701323956,"Slc35b2","solute carrier family 35, member B2"
"ENSMUSG00000037095",66.0707141857688,41.56344253765,9.96174888998372,37.1207718175419,154.716677430945,"Lrg1","leucine-rich alpha-2-glycoprotein 1"
"ENSMUSG00000037096",2.38653541621152,1.83783929588249,1.4040048771118,1.63617727019468,7.26455685940049,NA,NA
"ENSMUSG00000037098",8.92356720844307,10.2353511555301,11.1986103293441,7.79740730327154,38.1549359965889,"Rab11fip3","RAB11 family interacting protein 3 (class II)"
"ENSMUSG00000037103",68.4313089996302,69.4703253843579,80.1954214331239,76.6191137308354,294.716169547948,"Dcaf15","DDB1 and CUL4 associated factor 15"
"ENSMUSG00000037104",30.6877325801981,30.1971133538845,35.0332645526944,32.1355441974175,128.053654684194,"Socs5","suppressor of cytokine signaling 5"
"ENSMUSG00000037108",9.75366648364707,10.9139379724714,12.6360438940062,12.654808574162,45.9584569242866,"Zcwpw1","zinc finger, CW type with PWWP domain 1"
"ENSMUSG00000037110",34.7604071491678,38.3684296078851,40.1144250603371,33.1581549912891,146.401416808679,"Ralgapa2","Ral GTPase activating protein, alpha subunit 2 (catalytic)"
"ENSMUSG00000037111",79.352302589033,75.323136680476,77.7551272419534,71.761712459945,304.192278971407,"Setd7","SET domain containing (lysine methyltransferase) 7"
"ENSMUSG00000037112",27.1857512629312,28.5854696636491,25.1718017253615,22.7786554334916,103.721678085433,"Sik2","salt inducible kinase 2"
"ENSMUSG00000037119",75.9800242835167,75.3796855818878,76.9194100531964,78.4853784296512,306.764498348252,"Fam91a1","family with sequence similarity 91, member A1"
"ENSMUSG00000037126",29.1572370415407,35.3147889316496,46.8335912579436,31.5986735306348,142.904290761769,"Psd","pleckstrin and Sec7 domain containing"
"ENSMUSG00000037129",2.49029782561202,3.11018957764728,3.5100121927795,2.35200482590486,11.4625044219437,"Tmprss13","transmembrane protease, serine 13"
"ENSMUSG00000037134",25.5774339172234,24.2594787056488,28.1469549173365,28.5308411490198,106.514708689229,"Prmt9","protein arginine methyltransferase 9"
"ENSMUSG00000037138",157.666981084061,199.617621983544,234.869958728274,202.860416234294,795.014978030173,"Aff3","AF4/FMR2 family, member 3"
"ENSMUSG00000037148",7.65247769328693,4.72183326788269,3.44315481767894,4.4483569533418,20.2658227321904,"Arhgap10","Rho GTPase activating protein 10"
"ENSMUSG00000037149",55.5907108363183,50.8091879184742,46.2318748820385,54.9141996309091,207.54597326774,"Ddx1","DEAD (Asp-Glu-Ala-Asp) box polypeptide 1"
"ENSMUSG00000037151",19.8705014001959,18.7176863672955,15.2434815229281,16.7963822893423,70.6280515797618,"Lrrc20","leucine rich repeat containing 20"
"ENSMUSG00000037152",12.2958455139593,9.83950884564777,8.19002844981883,10.941935494427,41.2673183038529,"Ndufc1","NADH dehydrogenase (ubiquinone) 1, subcomplex unknown, 1"
"ENSMUSG00000037172",46.407737604374,43.8536730448267,37.005557118161,43.8444377872482,171.11140555461,"E330009J07Rik","RIKEN cDNA E330009J07 gene"
"ENSMUSG00000037174",98.9893385680777,99.8088109917719,103.628931405871,104.919867451234,407.346948416955,"Elf2","E74-like factor 2"
"ENSMUSG00000037185",24.3841662091177,21.1775635787074,2.67429500402247,7.33723244602929,55.5732572378768,"Krt80","keratin 80"
"ENSMUSG00000037190",10.6615875659015,10.1788022541184,9.39346120162894,10.686282795959,40.9201338176078,"Cyb561d2","cytochrome b-561 domain containing 2"
"ENSMUSG00000037197",73.3859640485042,70.5164800604757,68.4285234154251,79.4824239536761,291.813391478081,"Rbm17","RNA binding motif protein 17"
"ENSMUSG00000037202",2.20495119976064,2.12058380294133,2.00572125301686,2.47983117513882,8.81108743085764,"Prf1","perforin 1 (pore forming protein)"
"ENSMUSG00000037204",28.0158505381352,23.8070874943547,19.9234977799674,26.0254447040342,97.7718805164915,"Atg101","autophagy related 101"
"ENSMUSG00000037210",71.5701218839954,77.8395627932997,80.5297083086268,69.8443172214356,299.783710207357,"Fam193a","family with sequence similarity 193, member A"
"ENSMUSG00000037211",1.08950529870526,0.650312366235341,0.73543112610618,0.434609587395463,2.90985837844224,"Spry1","sprouty homolog 1 (Drosophila)"
"ENSMUSG00000037214",7.5227746815363,7.2382593807064,7.82231288676574,8.05306000173946,30.6364069507479,"Thap1","THAP domain containing, apoptosis associated protein 1"
"ENSMUSG00000037216",1.50455493630726,1.75301594376483,1.87200650281573,2.32643955605807,7.45601693894589,"Lipt1","lipoyltransferase 1"
"ENSMUSG00000037221",37.2247643724296,30.7908768187081,27.8126680418337,32.6468495943533,128.475158827325,"Mospd3","motile sperm domain containing 3"
"ENSMUSG00000037224",3.3982189078664,3.39293408470613,2.30657944096938,2.09635212743694,11.1940845609788,"Zfyve28","zinc finger, FYVE domain containing 28"
"ENSMUSG00000037225",4.79901143477316,6.72931926800048,7.25402519841096,6.21236057277044,24.994716473955,"Fgf2","fibroblast growth factor 2"
"ENSMUSG00000037234",84.0475516144056,89.4603620334182,90.8591727616636,83.7006934783968,348.067779887884,"Hook3","hook microtubule tethering protein 3"
"ENSMUSG00000037235",93.2045842439998,100.741867865066,116.365261362528,122.432077296287,432.74379076788,"Mxd4","Max dimerization protein 4"
"ENSMUSG00000037236",140.520242930628,155.679125586599,168.614300003617,169.548869623924,634.362538144769,"Matr3","matrin 3"
"ENSMUSG00000037242",103.217656751148,88.9514219207123,76.4848371150428,108.805788467946,377.45970425485,"Clic4","chloride intracellular channel 4 (mitochondrial)"
"ENSMUSG00000037243",27.8342663216843,30.0557411003551,34.2309760514877,31.4964124512477,123.617395924775,"Zfp692","zinc finger protein 692"
"ENSMUSG00000037251",13.1000041868132,13.458638536001,12.9034733944084,12.3224600661537,51.7845761833763,"Pomk","protein-O-mannose kinase"
"ENSMUSG00000037253",37.3544673841803,36.9547070725909,36.771556305309,43.8188725174014,154.899603279482,"Mex3c","mex3 RNA binding family member C"
"ENSMUSG00000037257",55.9279386668699,49.4237398338859,42.9224348145607,49.8267109313975,198.100824246714,"Aagab","alpha- and gamma-adaptin binding protein"
"ENSMUSG00000037260",40.5711020755958,30.3384856074139,18.7534937157076,24.7471812116946,114.410262610412,"Hgsnat","heparan-alpha-glucosaminide N-acetyltransferase"
"ENSMUSG00000037262",19.3257487508433,21.1492891280015,25.3055164755627,23.7501356876697,89.5306900420772,"Kin","Kin17 DNA and RNA binding protein"
"ENSMUSG00000037263",2.80158505381352,2.00748600011779,0.468001625703933,3.09339765146182,8.37047033109707,"Aldh3b3","aldehyde dehydrogenase 3 family, member B3"
"ENSMUSG00000037266",523.092246390274,535.17880296098,614.552991924365,584.29424234843,2257.11828362405,"Rsrp1","arginine/serine rich protein 1"
"ENSMUSG00000037270",175.514115500947,218.759425111428,251.985446754018,204.08754918694,850.346536553332,"4932438A13Rik","RIKEN cDNA 4932438A13 gene"
"ENSMUSG00000037275",38.4439726828855,37.6898427909439,34.4315481767894,38.8592101671237,149.424573817743,"Gemin5","gem (nuclear organelle) associated protein 5"
"ENSMUSG00000037278",10.1168349165488,7.32308273282406,4.64658756948905,7.36279771587608,29.449302934738,"Tmem97","transmembrane protein 97"
"ENSMUSG00000037280",27.6526821052335,27.9068828467079,31.9243966105183,27.4570998154545,114.941061377914,"Galnt6","UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 6"
"ENSMUSG00000037286",93.9309211098033,89.9693021461241,80.6968517463782,92.9041906232419,357.501265625547,"Stag1","stromal antigen 1"
"ENSMUSG00000037287",32.3998123353064,34.4100065090613,34.0638326137363,36.0725957538234,136.946247211927,"Tbcel","tubulin folding cofactor E-like"
"ENSMUSG00000037295",67.3677443032751,57.6798794400042,48.5384543230079,55.0164607102963,228.602538776583,"Ldlrap1","low density lipoprotein receptor adaptor protein 1"
"ENSMUSG00000037296",15.6421832171255,14.9571844234128,16.2129134618862,18.1513415912223,64.9636226936469,"Lsm1","LSM1 homolog, mRNA degradation associated"
"ENSMUSG00000037300",69.6764579124363,73.3439251310641,86.1457278170739,77.0281580483841,306.194268908958,"Ttc13","tetratricopeptide repeat domain 13"
"ENSMUSG00000037306",33.774664259863,20.6686234660015,4.51287281928793,13.396201399719,72.3523619448714,"Man1c1","mannosidase, alpha, class 1C, member 1"
"ENSMUSG00000037313",68.0162593620283,44.3343387068267,19.9569264675177,53.5592403290291,185.866764865402,"Tacc3","transforming, acidic coiled-coil containing protein 3"
"ENSMUSG00000037315",11.0506966011533,9.24574538082419,8.55774401287192,10.2772384784104,39.1314244732598,"Jade3","jade family PHD finger 3"
"ENSMUSG00000037316",13.9819846667175,12.6952283669421,14.0066200835677,13.3195055901786,54.0033387074059,"Bag4","BCL2-associated athanogene 4"
"ENSMUSG00000037318",193.516893531934,224.329491900487,284.177272864938,229.34603579557,931.369694092929,"Traf3ip3","TRAF3 interacting protein 3"
"ENSMUSG00000037321",229.185221763356,235.554448830723,283.24126961353,256.138438595008,1004.11937880262,"Tap1","transporter 1, ATP-binding cassette, sub-family B (MDR/TAP)"
"ENSMUSG00000037325",1.03762409400501,1.15925247894126,1.27029012691068,1.12487187325885,4.59203857311579,"Bbs7","Bardet-Biedl syndrome 7 (human)"
"ENSMUSG00000037326",33.8524860669134,36.191296903532,40.7829988113427,32.4167621657322,143.24354394752,"Capn15","calpain 15"
"ENSMUSG00000037331",177.018670437254,164.642126460365,146.985939158585,140.09767876042,628.744414816624,"Larp1","La ribonucleoprotein domain family, member 1"
"ENSMUSG00000037336",11.5435680458057,5.71143904258865,4.78030231969017,15.0835092096072,37.1188186176918,"Mfsd2b","major facilitator superfamily domain containing 2B"
"ENSMUSG00000037337",267.784838060342,291.453037876256,372.49586537278,319.64256889444,1251.37631020382,"Map4k1","mitogen-activated protein kinase kinase kinase kinase 1"
"ENSMUSG00000037339",43.0873405035579,46.5397458618857,49.5413149495163,43.4865240093931,182.654925324353,"Fam53a","family with sequence similarity 53, member A"
"ENSMUSG00000037341",57.3546717961268,71.421262483064,86.2125851921745,72.4775400156552,287.46605948702,"Slc9a7","solute carrier family 9 (sodium/hydrogen exchanger), member 7"
"ENSMUSG00000037343",59.5077417911872,61.3272835810632,62.6119317816762,65.8050045856425,249.251961739569,"Taf2","TATA-box binding protein associated factor 2"
"ENSMUSG00000037344",27.5748602981831,27.0586493255314,25.6063746635152,23.2388302907339,103.478714577964,"Slc12a9","solute carrier family 12 (potassium/chloride transporters), member 9"
"ENSMUSG00000037346",0.881980479904256,1.01788022541184,0.334286875502809,0.741392825556966,2.97554040637587,"Hrh4","histamine receptor H4"
"ENSMUSG00000037347",0.830099275204006,0.593763464823572,0.468001625703933,0.588001206476215,2.47986557220773,"Chst7","carbohydrate (N-acetylglucosamino) sulfotransferase 7"
"ENSMUSG00000037348",25.3699090984224,16.0881624516482,4.34572938153652,13.4217666695658,59.2255676011729,"Paqr7","progestin and adipoQ receptor family member VII"
"ENSMUSG00000037349",8.32693335439019,5.57006678905922,4.44601544418736,6.44244800139157,24.7854635890283,"Nudt22","nudix (nucleoside diphosphate linked moiety X)-type motif 22"
"ENSMUSG00000037351",70.1433887547385,67.8869561448284,78.3568436178585,74.9062406511004,291.293429168526,"Actr1b","ARP1 actin-related protein 1B, centractin beta"
"ENSMUSG00000037353",39.6112997886412,40.4041900587088,44.861298692477,39.8051251514551,164.681913691282,"Letmd1","LETM1 domain containing 1"
"ENSMUSG00000037355",28.0677317428355,35.2582400302378,44.7944413173764,37.4019897858566,145.522402876306,"Uvssa","UV stimulated scaffold protein A"
"ENSMUSG00000037361",50.8695212085955,45.5218656364739,39.3455652466806,49.8522762012443,185.589228292994,"Sf3b6","splicing factor 3B, subunit 6"
"ENSMUSG00000037363",13.7744598479165,17.9542761982366,22.2635059084871,16.5407295908744,70.5329715455145,"Letm2","leucine zipper-EF-hand containing transmembrane protein 2"
"ENSMUSG00000037364",197.589568100904,193.312419476132,221.531912395712,195.753271216886,808.187171189633,"Srrt","serrate RNA effector molecule homolog (Arabidopsis)"
"ENSMUSG00000037366",18.3659464638886,11.7904459443538,2.975153191975,11.3254145421288,44.4569601423463,"Pafah2","platelet-activating factor acetylhydrolase 2"
"ENSMUSG00000037369",100.052903264433,117.310695978714,123.853287373791,124.170515645868,465.387402262806,"Kdm6a","lysine (K)-specific demethylase 6A"
"ENSMUSG00000037370",35.3570410032206,34.3251831569436,47.4687363213989,39.1404281354385,156.291388617002,"Enpp1","ectonucleotide pyrophosphatase/phosphodiesterase 1"
"ENSMUSG00000037373",224.930962977936,205.470433279662,197.964687672764,229.141513636796,857.507597567157,"Ctbp1","C-terminal binding protein 1"
"ENSMUSG00000037375",1.84178276685889,2.45987721141194,3.24258269237725,2.70991860375995,10.254161274408,"Hhat","hedgehog acyltransferase"
"ENSMUSG00000037376",30.3764453519966,31.4694636356493,32.726685111725,32.5445885149661,127.117182614337,"Trmt6","tRNA methyltransferase 6"
"ENSMUSG00000037395",13.9560440643674,14.193774254354,16.0457700241348,14.8789870508329,59.0745753936891,"Rcor3","REST corepressor 3"
"ENSMUSG00000037400",161.739655653031,157.092848121894,134.951611640484,160.652155717241,614.436271132649,"Atp11b","ATPase, class VI, type 11B"
"ENSMUSG00000037405",40.4673396661953,38.3401551571792,40.1812824354377,38.9870365163577,157.97581377517,"Icam1","intercellular adhesion molecule 1"
"ENSMUSG00000037408",24.1766413903167,20.8099957195309,20.826072343825,19.8386494011105,85.6513588547832,"Cnnm4","cyclin M4"
"ENSMUSG00000037410",71.5701218839954,45.6915123407092,12.4354717687045,32.6468495943533,162.343955587762,"Tbc1d2b","TBC1 domain family, member 2B"
"ENSMUSG00000037415",62.361208049701,65.5967256376518,71.9385356082045,76.0311125243592,275.927581819916,"Ranbp10","RAN binding protein 10"
"ENSMUSG00000037416",214.295316014384,273.97942734002,333.384300938952,274.340910725924,1095.99995501928,"Dmxl1","Dmx-like 1"
"ENSMUSG00000037419",27.7045633099337,21.4603080857663,17.5834896514478,29.860235181053,96.6085962282007,"Endod1","endonuclease domain containing 1"
"ENSMUSG00000037426",60.1562568499403,62.599633862828,64.617653034693,58.4677721396132,245.841315887075,"Depdc5","DEP domain containing 5"
"ENSMUSG00000037432",11.7251522622566,9.30229428223596,9.76117676468203,8.46210431928813,39.2507276284627,"Fer1l5","fer-1-like 5 (C. elegans)"
"ENSMUSG00000037434",19.4295111602438,19.2831753814132,19.0543519036601,18.432559559537,76.199598004854,"Slc30a1","solute carrier family 30 (zinc transporter), member 1"
"ENSMUSG00000037443",102.595082294745,119.940219894362,148.557087473448,119.236418565438,490.328808227993,"Cep85","centrosomal protein 85"
"ENSMUSG00000037447",81.5053725840933,98.4516373578894,98.2134840227254,97.7360266242856,375.906520588994,"Arid5a","AT rich interactive domain 5A (MRF1-like)"
"ENSMUSG00000037451",0.64851505875313,0.678586816941225,0.100286062650843,0.588001206476215,2.01538914482141,"Slc22a20","solute carrier family 22 (organic anion transporter), member 20"
"ENSMUSG00000037458",127.160832720314,114.963916570126,100.687206901446,133.32288225102,476.134838442906,"Azin1","antizyme inhibitor 1"
"ENSMUSG00000037461",97.6923084505715,102.099041498949,105.066364970533,107.553090245454,412.410805165507,"Ints7","integrator complex subunit 7"
"ENSMUSG00000037463",1.42673312925689,0.622037915529457,0.267429500402247,0.511305396935839,2.82750594212443,"Fbxo27","F-box protein 27"
"ENSMUSG00000037465",24.5916910279187,22.1954438041192,12.736329956657,18.8671691469325,78.3906339356274,"Klf10","Kruppel-like factor 10"
"ENSMUSG00000037466",21.7901059741052,17.4453360855307,14.2071922088694,21.1680434331437,74.6106777016489,"4930427A07Rik","RIKEN cDNA 4930427A07 gene"
"ENSMUSG00000037470",180.001839707519,162.521542657423,147.186511283887,154.644317303244,644.354210952073,"Uggt1","UDP-glucose glycoprotein glucosyltransferase 1"
"ENSMUSG00000037474",32.8148619729084,21.2058380294133,7.32088257351152,26.792402799438,88.1339853752711,"Dtl","denticleless E3 ubiquitin protein ligase"
"ENSMUSG00000037475",93.9568617121534,119.827122091538,136.689903393099,119.185288025744,469.659175222534,"Thoc2","THO complex 2"
"ENSMUSG00000037486",89.1319096750301,107.131893724596,111.250672167335,103.973952466903,411.488428033864,"Asxl2","additional sex combs like 2 (Drosophila)"
"ENSMUSG00000037487",198.88659821841,216.75193911131,222.902488585273,197.696231725242,836.237257640235,"Ubr5","ubiquitin protein ligase E3 component n-recognin 5"
"ENSMUSG00000037493",7.05584383923405,4.3542654087062,2.87486712932416,4.7551401915033,19.0401165687677,"Cib2","calcium and integrin binding family member 2"
"ENSMUSG00000037499",4.77307083242304,3.78877639458851,3.34286875502809,4.85740127089047,16.7621172529301,"Nenf","neuron derived neurotrophic factor"
"ENSMUSG00000037503",306.981088211381,303.186934919198,326.431133928493,295.866867936923,1232.466024996,"Fam168b","family with sequence similarity 168, member B"
"ENSMUSG00000037509",5.81069492642804,5.23077338058861,4.01144250603371,4.57618330257576,19.6290941156261,"Arhgef4","Rho guanine nucleotide exchange factor (GEF) 4"
"ENSMUSG00000037514",53.0744724083561,53.5235351862391,58.5336319005419,54.5051553133604,219.636794808498,"Pank2","pantothenate kinase 2"
"ENSMUSG00000037519",73.1784392297032,73.85286524377,79.1591321190652,75.570937667117,301.761374259655,"Ppfia1","protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 1"
"ENSMUSG00000037523",44.3324894163639,42.6944205658854,49.4076001993152,43.8955683269418,180.330078508506,"Mavs","mitochondrial antiviral signaling protein"
"ENSMUSG00000037525",7.67841829563706,8.53888411317708,8.72488745062332,8.99897498607076,33.9411648455082,"Bcdin3d","BCDIN3 domain containing"
"ENSMUSG00000037526",14.2413906902187,14.0806764515304,13.806047958266,12.4247211455409,54.5528362455561,"Atg14","autophagy related 14"
"ENSMUSG00000037531",10.1168349165488,9.61331324000069,8.22345713736911,10.9675007642737,38.9211060581924,"Mrpl47","mitochondrial ribosomal protein L47"
"ENSMUSG00000037533",202.699866763878,224.612236407546,230.79165884714,221.625324301839,879.729086320403,"Rapgef6","Rap guanine nucleotide exchange factor (GEF) 6"
"ENSMUSG00000037536",24.7473346420194,21.4037591843545,19.0209232161098,22.6508290842577,87.8228461267414,"Fbxo34","F-box protein 34"
"ENSMUSG00000037544",38.0808042499838,25.8711223958842,10.0954636401848,32.442327435579,106.489717721632,"Dlgap5","discs, large (Drosophila) homolog-associated protein 5"
"ENSMUSG00000037548",550.926512711959,646.240845333694,809.341954279852,662.089358492218,2668.59867081772,"H2-DMb2","histocompatibility 2, class II, locus Mb2"
"ENSMUSG00000037552",103.710528195801,114.030859696832,155.109110233303,103.564908149354,476.41540627529,"Plekhg2","pleckstrin homology domain containing, family G (with RhoGef domain) member 2"
"ENSMUSG00000037553",256.007804593386,274.31872074849,320.982257857797,261.430449453294,1112.73923265297,"Zdhhc18","zinc finger, DHHC domain containing 18"
"ENSMUSG00000037563",688.230120951171,644.06371262934,652.962553919637,722.47452587034,2707.73091337049,"Rps16","ribosomal protein S16"
"ENSMUSG00000037570",52.425957349603,48.91479972118,51.4133214523321,55.5533313770789,208.307409900194,"Mcrs1","microspherule protein 1"
"ENSMUSG00000037572",49.2093226581875,42.1854804531795,34.7324063647419,52.0508894080684,178.178098884177,"Wdhd1","WD repeat and HMG-box DNA binding protein 1"
"ENSMUSG00000037573",17.1467381534328,16.4274558601188,18.9540658410093,22.9064817827256,75.4347416372864,"Tob1","transducer of ErbB-2.1"
"ENSMUSG00000037580",13.7485192455663,14.5330676628246,16.0457700241348,16.6685559401083,60.9959128726341,"Gch1","GTP cyclohydrolase 1"
"ENSMUSG00000037601",13.3853508126646,9.64158769070658,8.69145876307304,12.7059391138556,44.4243363802998,"Nme1","NME/NM23 nucleoside diphosphate kinase 1"
"ENSMUSG00000037606",43.1651623106083,51.9401659467096,59.4362064643995,51.4373229317454,205.978857653463,"Osbpl5","oxysterol binding protein-like 5"
"ENSMUSG00000037608",161.324606015429,199.561073082132,207.893007875197,209.405125315073,778.18381228783,"Bclaf1","BCL2-associated transcription factor 1"
"ENSMUSG00000037613",3.57980312431728,2.57297501423548,0.73543112610618,1.45722038126714,8.34542964592608,"Tnfrsf23","tumor necrosis factor receptor superfamily, member 23"
"ENSMUSG00000037617",3.37227830551627,3.90187419741205,4.54630150683821,4.03931263579313,15.8597666455597,"Spag1","sperm associated antigen 1"
"ENSMUSG00000037622",67.5233879173759,61.2990091303574,55.4916213334663,59.2858607747105,243.59987915591,"Wdtc1","WD and tetratricopeptide repeats 1"
"ENSMUSG00000037628",12.2958455139593,7.29480828211817,2.2731507534191,9.17793187499831,31.0417364244949,"Cdkn3","cyclin-dependent kinase inhibitor 3"
"ENSMUSG00000037636",0.985742889304757,0.763410169058878,0.702002438555899,0.511305396935839,2.96246089385537,"Slc25a43","solute carrier family 25, member 43"
"ENSMUSG00000037638",10.972874794103,8.19959070470647,5.98373507150029,7.26053663648891,32.4167372067986,"Zbtb42","zinc finger and BTB domain containing 42"
"ENSMUSG00000037640",17.7174314051355,19.1983520292955,21.3609313446295,21.8327404491603,80.1094552282208,"Zfp60","zinc finger protein 60"
"ENSMUSG00000037643",25.8368399407247,24.5704976634135,22.6980788466407,25.2073560689368,98.3127725197158,"Prkci","protein kinase C, iota"
"ENSMUSG00000037646",154.061237357394,166.39514240413,160.357414178698,134.064275076577,614.878069016798,"Vps13b","vacuolar protein sorting 13B"
"ENSMUSG00000037649",250.378693883408,259.983574240607,303.265053456149,289.552246284765,1103.17956786493,"H2-DMa","histocompatibility 2, class II, locus DMa"
